,变电站名称,区域,子区域,x,y,容量（kVA）,相数
13792,UDT8745,GSO,urban-suburban,602427.02,3996691.11,25.0,1
13793,UDT8746,GSO,urban-suburban,599523.7,3996833.99,50.0,1
13794,UDT8747,GSO,urban-suburban,602356.55,3998286.14,50.0,1
13795,UDT8748,GSO,urban-suburban,599386.89,3996228.96,25.0,1
13796,UDT8749,GSO,urban-suburban,601693.94,3995559.98,25.0,1
13797,UDT8750,GSO,urban-suburban,602597.42,3997010.56,25.0,1
13798,UDT8751,GSO,urban-suburban,605207.72,3994842.91,25.0,1
13799,UDT8752,GSO,urban-suburban,604294.27,3995733.58,25.0,1
13800,UDT8753,GSO,urban-suburban,603720.0,3999820.18,25.0,1
13801,UDT8754,GSO,urban-suburban,604763.52,3994995.41,25.0,1
13802,UDT8755,GSO,urban-suburban,610936.86,3995906.14,50.0,1
13803,UDT8756,GSO,urban-suburban,608216.06,3995756.45,25.0,1
13804,UDT8757,GSO,urban-suburban,599883.31,3996377.15,50.0,1
13805,UDT8758,GSO,urban-suburban,608967.57,3995941.2,50.0,1
13806,UDT8759,GSO,urban-suburban,601246.42,3996354.36,25.0,1
13807,UDT8760,GSO,urban-suburban,609415.02,3995581.76,50.0,1
13808,UDT8761,GSO,urban-suburban,601583.32,3995506.26,25.0,1
13809,UDT8762,GSO,urban-suburban,611634.65,3997209.91,25.0,1
13810,UDT8763,GSO,urban-suburban,610311.35,3996530.38,25.0,1
13811,UDT8764,GSO,urban-suburban,603977.04,3997413.71,25.0,1
13812,UDT8765,GSO,urban-suburban,604803.02,3996016.39,25.0,1
13813,UDT8766,GSO,urban-suburban,598564.54,3995118.0,25.0,1
13814,UDT8767,GSO,urban-suburban,600898.34,3998728.04,50.0,1
13815,UDT8768,GSO,urban-suburban,599367.96,3997251.0,25.0,1
13816,UDT8769,GSO,urban-suburban,598572.59,3996686.59,75.0,3
13817,UDT8770,GSO,urban-suburban,601845.64,3998429.28,25.0,1
13818,UDT8771,GSO,urban-suburban,600651.36,3997079.86,100.0,3
13819,UDT8772,GSO,urban-suburban,602436.45,3995058.99,25.0,1
13820,UDT8773,GSO,urban-suburban,602066.29,3997283.22,25.0,1
13821,UDT8774,GSO,urban-suburban,602819.33,3997499.58,25.0,1
13822,UDT8775,GSO,urban-suburban,607361.36,3995949.0,25.0,1
13823,UDT8776,GSO,urban-suburban,603958.1,3995823.32,25.0,1
13824,UDT8777,GSO,urban-suburban,602954.28,3999188.94,75.0,3
13825,UDT8778,GSO,urban-suburban,604506.75,3995295.24,25.0,1
13826,UDT8779,GSO,urban-suburban,606848.72,3995014.56,75.0,3
13827,UDT8780,GSO,urban-suburban,600239.3,3996611.53,50.0,1
13828,UDT8781,GSO,urban-suburban,608673.84,3995708.87,25.0,1
13829,UDT8782,GSO,urban-suburban,604374.24,3996890.15,25.0,1
13830,UDT8783,GSO,urban-suburban,602909.04,3998033.1,25.0,1
13831,UDT8784,GSO,urban-suburban,605451.69,3996231.62,300.0,3
13832,UDT8785,GSO,urban-suburban,598605.86,3994607.42,25.0,1
13833,UDT8786,GSO,urban-suburban,599854.05,3997931.79,50.0,1
13834,UDT8787,GSO,urban-suburban,601087.85,3998340.72,50.0,1
13835,UDT8788,GSO,urban-suburban,608824.18,3996470.42,25.0,1
13836,UDT8789,GSO,urban-suburban,599262.25,3996547.47,25.0,1
13837,UDT8790,GSO,urban-suburban,602254.69,3997983.53,25.0,1
13838,UDT8791,GSO,urban-suburban,605654.35,3996292.69,25.0,1
13839,UDT8792,GSO,urban-suburban,605784.73,3995980.95,100.0,3
13840,UDT8793,GSO,urban-suburban,602933.61,3996599.49,25.0,1
13841,UDT8794,GSO,urban-suburban,602806.27,3997699.0,50.0,1
13842,UDT8795,GSO,urban-suburban,602995.33,3996992.55,25.0,1
13843,UDT8796,GSO,urban-suburban,599418.17,3998110.6399999997,50.0,1
13844,UDT8797,GSO,urban-suburban,606298.98,3995016.62,300.0,3
13845,UDT8798,GSO,urban-suburban,603260.76,3999764.79,75.0,3
13846,UDT8799,GSO,urban-suburban,610789.35,3995212.86,25.0,1
13847,UDT8800,GSO,urban-suburban,608141.59,3995176.22,25.0,1
13848,UDT8801,GSO,urban-suburban,600286.39,3995929.36,50.0,1
13849,UDT8802,GSO,urban-suburban,602176.11,3999447.67,25.0,1
13850,UDT8803,GSO,urban-suburban,600721.68,3995760.32,25.0,1
13851,UDT8804,GSO,urban-suburban,611617.33,3996031.26,25.0,1
13852,UDT8805,GSO,urban-suburban,603726.76,3995962.41,25.0,1
13853,UDT8806,GSO,urban-suburban,603995.44,3995075.26,25.0,1
13854,UDT8807,GSO,urban-suburban,611111.07,3995872.42,25.0,1
13855,UDT8808,GSO,urban-suburban,600284.5,3996386.29,75.0,1
13856,UDT8809,GSO,urban-suburban,601261.09,3995511.14,25.0,1
13857,UDT8810,GSO,urban-suburban,603191.86,3995320.64,25.0,1
13858,UDT8811,GSO,urban-suburban,609628.42,3995960.28,50.0,1
13859,UDT8812,GSO,urban-suburban,603095.69,3998496.57,25.0,1
13860,UDT8813,GSO,urban-suburban,608232.77,3996157.59,25.0,1
13861,UDT8814,GSO,urban-suburban,600134.95,3997078.6,25.0,1
13862,UDT8815,GSO,urban-suburban,601695.73,3996232.06,25.0,1
13863,UDT8816,GSO,urban-suburban,598728.69,3995335.11,50.0,1
13864,UDT8817,GSO,urban-suburban,603591.47,3996438.07,25.0,1
13865,UDT8818,GSO,urban-suburban,606645.72,3996105.16,50.0,1
13866,UDT8819,GSO,urban-suburban,599097.88,3997840.9,50.0,1
13867,UDT8820,GSO,urban-suburban,603165.45,3999198.76,75.0,3
13868,UDT8821,GSO,urban-suburban,607546.53,3995011.88,25.0,1
13869,UDT8822,GSO,urban-suburban,599770.19,3995307.98,25.0,1
13870,UDT8823,GSO,urban-suburban,608631.37,3995692.48,25.0,1
13871,UDT8824,GSO,urban-suburban,609701.6,3996555.64,1000.0,3
13872,UDT8825,GSO,urban-suburban,603648.05,3996419.6,25.0,1
13873,UDT8826,GSO,urban-suburban,605575.83,3996198.36,100.0,3
13874,UDT8827,GSO,urban-suburban,599884.82,3997905.79,25.0,1
13875,UDT8828,GSO,urban-suburban,608258.41,3996375.97,25.0,1
13876,UDT8829,GSO,urban-suburban,600491.34,3997245.3,100.0,3
13877,UDT8830,GSO,urban-suburban,611536.56,3996839.8,25.0,1
13878,UDT8831,GSO,urban-suburban,602469.24,3995828.73,25.0,1
13879,UDT8832,GSO,urban-suburban,599609.11,3995779.51,25.0,1
13880,UDT8833,GSO,urban-suburban,605901.74,3996956.69,25.0,1
13881,UDT8834,GSO,urban-suburban,603198.59,3996641.83,25.0,1
13882,UDT8835,GSO,urban-suburban,601969.93,3997468.67,25.0,1
13883,UDT8836,GSO,urban-suburban,604704.0,3994604.23,25.0,1
13884,UDT8837,GSO,urban-suburban,603124.28,3996989.24,25.0,1
13885,UDT8838,GSO,urban-suburban,604752.68,3995322.67,25.0,1
13886,UDT8839,GSO,urban-suburban,611109.47,3995194.68,25.0,1
13887,UDT8840,GSO,urban-suburban,600438.18,3995863.87,25.0,1
13888,UDT8841,GSO,urban-suburban,602506.93,3999385.42,100.0,3
13889,UDT8842,GSO,urban-suburban,608626.11,3995262.3,25.0,1
13890,UDT8843,GSO,urban-suburban,609760.22,3997005.69,75.0,3
13891,UDT8844,GSO,urban-suburban,603733.33,3996503.82,25.0,1
13892,UDT8845,GSO,urban-suburban,603467.79,3998183.58,25.0,1
13893,UDT8846,GSO,urban-suburban,603970.54,3997807.09,500.0,3
13894,UDT8847,GSO,urban-suburban,598268.67,3994732.0,50.0,1
13895,UDT8848,GSO,urban-suburban,611107.09,3996995.99,50.0,1
13896,UDT8849,GSO,urban-suburban,599488.23,3996710.0,25.0,1
13897,UDT8850,GSO,urban-suburban,602535.65,3998189.02,25.0,1
13898,UDT8851,GSO,urban-suburban,603085.32,3996750.32,25.0,1
13899,UDT8852,GSO,urban-suburban,602732.05,3997152.09,50.0,1
13900,UDT8853,GSO,urban-suburban,605970.01,3995713.1,25.0,1
13901,UDT8854,GSO,urban-suburban,605381.7,3998062.59,300.0,3
13902,UDT8855,GSO,urban-suburban,611070.32,3995802.9,25.0,1
13903,UDT8856,GSO,urban-suburban,600062.39,3996095.31,25.0,1
13904,UDT8857,GSO,urban-suburban,611934.92,3995756.52,25.0,1
13905,UDT8858,GSO,urban-suburban,603512.78,3995826.25,25.0,1
13906,UDT8859,GSO,urban-suburban,603591.2,3995234.45,25.0,1
13907,UDT8860,GSO,urban-suburban,610271.46,3996480.98,25.0,1
13908,UDT8861,GSO,urban-suburban,603668.97,3996702.69,25.0,1
13909,UDT8862,GSO,urban-suburban,603779.92,3998577.47,75.0,3
13910,UDT8863,GSO,urban-suburban,605278.98,3996515.84,25.0,1
13911,UDT8864,GSO,urban-suburban,598040.69,3994088.47,25.0,1
13912,UDT8865,GSO,urban-suburban,600488.76,3998500.67,25.0,1
13913,UDT8866,GSO,urban-suburban,602111.86,3996787.39,50.0,1
13914,UDT8867,GSO,urban-suburban,598358.27,3996281.89,50.0,1
13915,UDT8868,GSO,urban-suburban,599432.82,3995273.19,25.0,1
13916,UDT8869,GSO,urban-suburban,605271.22,3994856.2,50.0,1
13917,UDT8870,GSO,urban-suburban,604925.56,3997365.98,25.0,1
13918,UDT8871,GSO,urban-suburban,603945.26,3995752.28,25.0,1
13919,UDT8872,GSO,urban-suburban,607532.84,3995243.82,25.0,1
13920,UDT8873,GSO,urban-suburban,602940.94,3999046.45,300.0,3
13921,UDT8874,GSO,urban-suburban,609636.68,3995558.53,300.0,3
13922,UDT8875,GSO,urban-suburban,611652.24,3995961.12,50.0,1
13923,UDT8876,GSO,urban-suburban,608639.09,3995980.18,50.0,1
13924,UDT8877,GSO,urban-suburban,609127.86,3995621.2,50.0,1
13925,UDT8878,GSO,urban-suburban,602785.53,3998658.14,150.0,3
13926,UDT8879,GSO,urban-suburban,601813.35,3998566.8,25.0,1
13927,UDT8880,GSO,urban-suburban,611317.25,3996643.28,50.0,1
13928,UDT8881,GSO,urban-suburban,602403.84,3996295.07,25.0,1
13929,UDT8882,GSO,urban-suburban,605020.36,3994555.4,25.0,1
13930,UDT8883,GSO,urban-suburban,605401.3,3995812.34,25.0,1
13931,UDT8884,GSO,urban-suburban,610856.52,3995656.82,25.0,1
13932,UDT8885,GSO,urban-suburban,600295.18,3996816.03,25.0,1
13933,UDT8886,GSO,urban-suburban,608852.46,3995694.85,50.0,1
13934,UDT8887,GSO,urban-suburban,609222.67,3995173.79,100.0,3
13935,UDT8888,GSO,urban-suburban,602647.83,3998160.6,25.0,1
13936,UDT8889,GSO,urban-suburban,605486.85,3996356.58,25.0,1
13937,UDT8890,GSO,urban-suburban,599809.74,3998101.71,100.0,3
13938,UDT8891,GSO,urban-suburban,602211.49,3996500.33,25.0,1
13939,UDT8892,GSO,urban-suburban,599679.91,3996736.59,25.0,1
13940,UDT8893,GSO,urban-suburban,602348.4,3998205.73,25.0,1
13941,UDT8894,GSO,urban-suburban,601452.2,3997615.06,25.0,1
13942,UDT8895,GSO,urban-suburban,602596.44,3997769.76,25.0,1
13943,UDT8896,GSO,urban-suburban,602620.64,3997889.25,25.0,1
13944,UDT8897,GSO,urban-suburban,602740.42,3997163.23,25.0,1
13945,UDT8898,GSO,urban-suburban,605452.95,3997199.67,25.0,1
13946,UDT8899,GSO,urban-suburban,603811.71,3994939.34,25.0,1
13947,UDT8900,GSO,urban-suburban,600513.37,3996060.2,25.0,1
13948,UDT8901,GSO,urban-suburban,601400.21,3996104.33,25.0,1
13949,UDT8902,GSO,urban-suburban,610464.77,3996432.4,300.0,3
13950,UDT8903,GSO,urban-suburban,603891.24,3996692.96,25.0,1
13951,UDT8904,GSO,urban-suburban,603203.37,3998380.52,25.0,1
13952,UDT8905,GSO,urban-suburban,598278.37,3994032.2,50.0,1
13953,UDT8906,GSO,urban-suburban,608214.44,3996060.35,25.0,1
13954,UDT8907,GSO,urban-suburban,602417.95,3998363.04,25.0,1
13955,UDT8908,GSO,urban-suburban,602064.3,3996097.12,25.0,1
13956,UDT8909,GSO,urban-suburban,599553.33,3996290.52,25.0,1
13957,UDT8910,GSO,urban-suburban,602232.48,3995639.02,25.0,1
13958,UDT8911,GSO,urban-suburban,602644.08,3994902.28,25.0,1
13959,UDT8912,GSO,urban-suburban,603168.86,3996292.17,25.0,1
13960,UDT8913,GSO,urban-suburban,605766.18,3995868.95,25.0,1
13961,UDT8914,GSO,urban-suburban,603057.03,3998958.31,100.0,3
13962,UDT8915,GSO,urban-suburban,608633.65,3995826.69,50.0,1
13963,UDT8916,GSO,urban-suburban,600068.87,3995023.13,25.0,1
13964,UDT8917,GSO,urban-suburban,603985.03,3996231.79,25.0,1
13965,UDT8918,GSO,urban-suburban,603144.05,3998014.5,25.0,1
13966,UDT8919,GSO,urban-suburban,604848.27,3996045.5,50.0,1
13967,UDT8920,GSO,urban-suburban,601784.13,3998471.5,25.0,1
13968,UDT8921,GSO,urban-suburban,601801.0,3996245.53,25.0,1
13969,UDT8922,GSO,urban-suburban,598954.9,3996421.63,25.0,1
13970,UDT8923,GSO,urban-suburban,602412.32,3997374.43,25.0,1
13971,UDT8924,GSO,urban-suburban,605466.36,3997722.6,150.0,3
13972,UDT8925,GSO,urban-suburban,599094.35,3997897.56,25.0,1
13973,UDT8926,GSO,urban-suburban,607413.4,3995381.59,50.0,1
13974,UDT8927,GSO,urban-suburban,603544.17,3999373.49,50.0,1
13975,UDT8928,GSO,urban-suburban,599887.39,3996709.7,25.0,1
13976,UDT8929,GSO,urban-suburban,601980.42,3999216.24,50.0,1
13977,UDT8930,GSO,urban-suburban,611931.21,3995218.03,25.0,1
13978,UDT8931,GSO,urban-suburban,601318.91,3995696.08,25.0,1
13979,UDT8932,GSO,urban-suburban,610265.74,3996733.62,25.0,1
13980,UDT8933,GSO,urban-suburban,604071.74,3996442.31,25.0,1
13981,UDT8934,GSO,urban-suburban,604157.45,3997130.01,25.0,1
13982,UDT8935,GSO,urban-suburban,608210.06,3996420.58,25.0,1
13983,UDT8936,GSO,urban-suburban,600262.28,3997326.01,25.0,1
13984,UDT8937,GSO,urban-suburban,611478.45,3996865.0,25.0,1
13985,UDT8938,GSO,urban-suburban,602523.22,3996390.38,75.0,1
13986,UDT8939,GSO,urban-suburban,602374.41,3998044.39,25.0,1
13987,UDT8940,GSO,urban-suburban,600760.88,3997187.25,75.0,3
13988,UDT8941,GSO,urban-suburban,599592.37,3995931.19,25.0,1
13989,UDT8942,GSO,urban-suburban,606452.48,3996196.54,25.0,1
13990,UDT8943,GSO,urban-suburban,602589.43,3997520.55,25.0,1
13991,UDT8944,GSO,urban-suburban,602897.01,3997017.02,25.0,1
13992,UDT8945,GSO,urban-suburban,605048.74,3997097.4,50.0,1
13993,UDT8946,GSO,urban-suburban,606812.11,3995585.55,25.0,1
13994,UDT8947,GSO,urban-suburban,604564.69,3995544.88,25.0,1
13995,UDT8948,GSO,urban-suburban,602556.55,3999639.22,75.0,3
13996,UDT8949,GSO,urban-suburban,609445.96,3995770.68,50.0,1
13997,UDT8950,GSO,urban-suburban,603417.55,3995765.55,25.0,1
13998,UDT8951,GSO,urban-suburban,603355.75,3995126.15,25.0,1
13999,UDT8952,GSO,urban-suburban,603877.02,3996593.83,25.0,1
14000,UDT8953,GSO,urban-suburban,603354.58,3998253.54,25.0,1
14001,UDT8954,GSO,urban-suburban,608913.66,3995588.18,25.0,1
14002,UDT8955,GSO,urban-suburban,605251.12,3996064.9,150.0,3
14003,UDT8956,GSO,urban-suburban,604432.37,3996963.55,25.0,1
14004,UDT8957,GSO,urban-suburban,599566.99,3995404.76,25.0,1
14005,UDT8958,GSO,urban-suburban,606956.92,3996642.81,25.0,1
14006,UDT8959,GSO,urban-suburban,603399.21,3997505.41,25.0,1
14007,UDT8960,GSO,urban-suburban,605680.81,3995012.79,25.0,1
14008,UDT8961,GSO,urban-suburban,603927.44,3995850.8,25.0,1
14009,UDT8962,GSO,urban-suburban,603344.05,3999330.97,75.0,3
14010,UDT8963,GSO,urban-suburban,605464.81,3995177.15,25.0,1
14011,UDT8964,GSO,urban-suburban,611065.6,3995559.16,25.0,1
14012,UDT8965,GSO,urban-suburban,600022.08,3996616.34,25.0,1
14013,UDT8966,GSO,urban-suburban,604455.51,3997630.13,50.0,1
14014,UDT8967,GSO,urban-suburban,598533.97,3997291.46,25.0,1
14015,UDT8968,GSO,urban-suburban,600866.16,3997046.95,100.0,3
14016,UDT8969,GSO,urban-suburban,601881.31,3995914.83,25.0,1
14017,UDT8970,GSO,urban-suburban,598979.82,3995905.38,50.0,1
14018,UDT8971,GSO,urban-suburban,602658.47,3995316.49,25.0,1
14019,UDT8972,GSO,urban-suburban,599538.12,3994896.68,25.0,1
14020,UDT8973,GSO,urban-suburban,603198.59,3996641.83,25.0,1
14021,UDT8974,GSO,urban-suburban,603479.25,3997762.24,25.0,1
14022,UDT8975,GSO,urban-suburban,603877.38,3995532.04,25.0,1
14023,UDT8976,GSO,urban-suburban,610207.61,3995259.93,75.0,1
14024,UDT8977,GSO,urban-suburban,607691.95,3995276.38,25.0,1
14025,UDT8978,GSO,urban-suburban,611643.25,3996162.9,25.0,1
14026,UDT8979,GSO,urban-suburban,602686.4,3995142.84,25.0,1
14027,UDT8980,GSO,urban-suburban,603101.89,3998292.24,25.0,1
14028,UDT8981,GSO,urban-suburban,601375.85,3998567.37,25.0,1
14029,UDT8982,GSO,urban-suburban,609272.35,3996710.5650000004,25.0,1
14030,UDT8983,GSO,urban-suburban,601398.08,3997958.08,25.0,1
14031,UDT8984,GSO,urban-suburban,609137.93,3996021.95,300.0,3
14032,UDT8985,GSO,urban-suburban,602325.54,3996038.61,25.0,1
14033,UDT8986,GSO,urban-suburban,599613.6,3996148.38,25.0,1
14034,UDT8987,GSO,urban-suburban,602052.86,3995501.75,25.0,1
14035,UDT8988,GSO,urban-suburban,598840.18,3995161.03,25.0,1
14036,UDT8989,GSO,urban-suburban,603245.72,3996874.24,25.0,1
14037,UDT8990,GSO,urban-suburban,604696.65,3994812.48,50.0,1
14038,UDT8991,GSO,urban-suburban,610970.65,3995388.3,25.0,1
14039,UDT8992,GSO,urban-suburban,611994.81,3995841.93,25.0,1
14040,UDT8993,GSO,urban-suburban,609304.92,3995865.17,150.0,3
14041,UDT8994,GSO,urban-suburban,601619.84,3996281.33,75.0,1
14042,UDT8995,GSO,urban-suburban,611655.58,3997164.25,100.0,3
14043,UDT8996,GSO,urban-suburban,603069.6,3995876.6,25.0,1
14044,UDT8997,GSO,urban-suburban,604935.75,3996550.66,25.0,1
14045,UDT8998,GSO,urban-suburban,598222.8,3994203.08,25.0,1
14046,UDT8999,GSO,urban-suburban,599675.62,3997044.17,25.0,1
14047,UDT9000,GSO,urban-suburban,598477.07,3996436.76,50.0,1
14048,UDT9001,GSO,urban-suburban,602347.69,3998396.98,25.0,1
14049,UDT9002,GSO,urban-suburban,611456.06,3996087.4,25.0,1
14050,UDT9003,GSO,urban-suburban,602239.24,3996209.88,25.0,1
14051,UDT9004,GSO,urban-suburban,606981.74,3996522.34,25.0,1
14052,UDT9005,GSO,urban-suburban,602254.32,3997182.15,25.0,1
14053,UDT9006,GSO,urban-suburban,602732.31,3997428.44,25.0,1
14054,UDT9007,GSO,urban-suburban,604439.15,3995793.53,50.0,1
14055,UDT9008,GSO,urban-suburban,604362.13,3995264.23,25.0,1
14056,UDT9009,GSO,urban-suburban,605251.08,3995594.43,25.0,1
14057,UDT9010,GSO,urban-suburban,599695.73,3996560.39,25.0,1
14058,UDT9011,GSO,urban-suburban,610649.56,3995053.11,25.0,1
14059,UDT9012,GSO,urban-suburban,605173.35,3996724.49,25.0,1
14060,UDT9013,GSO,urban-suburban,608849.83,3996403.29,25.0,1
14061,UDT9014,GSO,urban-suburban,602297.1,3998543.8,75.0,3
14062,UDT9015,GSO,urban-suburban,599432.6,3996547.03,25.0,1
14063,UDT9016,GSO,urban-suburban,602249.81,3997900.77,25.0,1
14064,UDT9017,GSO,urban-suburban,598782.79,3995602.12,25.0,1
14065,UDT9018,GSO,urban-suburban,602917.65,3996576.84,25.0,1
14066,UDT9019,GSO,urban-suburban,599590.73,3989842.37,25.0,1
14067,UDT9020,GSO,urban-suburban,599515.9,3989875.05,75.0,1
14068,UDT9021,GSO,urban-suburban,599551.6,3989924.45,75.0,1
14069,UDT9022,GSO,urban-suburban,599574.65,3989929.3,25.0,1
14070,UDT9023,GSO,urban-suburban,599438.97,3989865.89,75.0,1
14071,UDT9024,GSO,urban-suburban,599475.64,3989860.86,75.0,1
14072,UDT9025,GSO,urban-suburban,599409.88,3989888.82,75.0,1
14073,UDT9026,GSO,urban-suburban,599388.75,3989942.4,25.0,1
14074,UDT9027,GSO,urban-suburban,599543.86,3989753.93,50.0,1
14075,UDT9028,GSO,urban-suburban,599525.61,3989784.73,50.0,1
14076,UDT9029,GSO,urban-suburban,600805.55,3991947.1,100.0,3
14077,UDT9030,GSO,urban-suburban,600832.46,3991946.68,50.0,1
14078,UDT9031,GSO,urban-suburban,601603.43,3992509.52,25.0,1
14079,UDT9032,GSO,urban-suburban,601343.47,3992850.36,25.0,1
14080,UDT9033,GSO,urban-suburban,601613.38,3992509.3,50.0,1
14081,UDT9034,GSO,urban-suburban,605070.04,3994110.29,100.0,3
14082,UDT9035,GSO,urban-suburban,605123.66,3994139.48,75.0,3
14083,UDT9036,GSO,urban-suburban,605365.67,3994175.66,300.0,3
14084,UDT9037,GSO,urban-suburban,605302.32,3994245.37,300.0,3
14085,UDT9038,GSO,urban-suburban,605560.96,3992212.19,75.0,1
14086,UDT9039,GSO,urban-suburban,605560.96,3992212.19,75.0,3
14087,UDT9040,GSO,urban-suburban,608403.36,3991787.2,50.0,1
14088,UDT9041,GSO,urban-suburban,608604.22,3991811.94,50.0,1
14089,UDT9042,GSO,urban-suburban,607655.32,3991457.59,25.0,1
14090,UDT9043,GSO,urban-suburban,607655.91,3991477.34,50.0,1
14091,UDT9044,GSO,urban-suburban,607658.47,3991573.99,50.0,1
14092,UDT9045,GSO,urban-suburban,607719.74,3991679.2,50.0,1
14093,UDT9046,GSO,urban-suburban,607680.4,3991672.55,75.0,1
14094,UDT9047,GSO,urban-suburban,607696.47,3991815.28,75.0,1
14095,UDT9048,GSO,urban-suburban,607844.83,3991987.88,50.0,1
14096,UDT9049,GSO,urban-suburban,607826.13,3991987.6,50.0,1
14097,UDT9050,GSO,urban-suburban,608117.4,3991948.77,75.0,1
14098,UDT9051,GSO,urban-suburban,602493.32,3991740.02,25.0,1
14099,UDT9052,GSO,urban-suburban,607773.58,3995958.73,25.0,1
14100,UDT9053,GSO,urban-suburban,608281.85,3996471.39,25.0,1
14101,UDT9054,GSO,urban-suburban,608118.65,3996065.39,25.0,1
14102,UDT9055,GSO,urban-suburban,608512.4,3996534.16,25.0,1
14103,UDT9056,GSO,urban-suburban,608011.57,3996283.67,25.0,1
14104,UDT9057,GSO,urban-suburban,602133.11,3991861.02,300.0,3
14105,UDT9058,GSO,urban-suburban,608771.83,3995064.86,25.0,1
14106,UDT9059,GSO,urban-suburban,608854.79,3995167.51,25.0,1
14107,UDT9060,GSO,urban-suburban,608747.73,3995479.48,25.0,1
14108,UDT9061,GSO,urban-suburban,609069.1,3995341.41,75.0,3
14109,UDT9062,GSO,urban-suburban,608931.27,3995591.32,25.0,1
14110,UDT9063,GSO,urban-suburban,608685.13,3995440.38,25.0,1
14111,UDT9064,GSO,urban-suburban,609023.67,3995502.66,50.0,1
14112,UDT9065,GSO,urban-suburban,609045.2,3995826.76,25.0,1
14113,UDT9066,GSO,urban-suburban,608955.83,3995746.98,25.0,1
14114,UDT9067,GSO,urban-suburban,608835.15,3995856.62,25.0,1
14115,UDT9068,GSO,urban-suburban,608869.7,3995825.0,25.0,1
14116,UDT9069,GSO,urban-suburban,609173.04,3995619.59,75.0,3
14117,UDT9070,GSO,urban-suburban,609105.39,3995708.45,25.0,1
14118,UDT9071,GSO,urban-suburban,609191.55,3995671.76,75.0,3
14119,UDT9072,GSO,urban-suburban,609114.19,3995895.99,75.0,1
14120,UDT9073,GSO,urban-suburban,609308.61,3995934.45,75.0,3
14121,UDT9074,GSO,urban-suburban,609284.97,3996003.09,50.0,1
14122,UDT9075,GSO,urban-suburban,609423.01,3995971.12,75.0,3
14123,UDT9076,GSO,urban-suburban,609570.21,3995839.2,100.0,3
14124,UDT9077,GSO,urban-suburban,609415.98,3995044.63,25.0,1
14125,UDT9078,GSO,urban-suburban,609111.15,3993997.34,50.0,1
14126,UDT9079,GSO,urban-suburban,608630.28,3994027.19,25.0,1
14127,UDT9080,GSO,urban-suburban,608924.46,3994177.44,50.0,1
14128,UDT9081,GSO,urban-suburban,608964.44,3994042.45,25.0,1
14129,UDT9082,GSO,urban-suburban,609117.15,3994101.41,25.0,1
14130,UDT9083,GSO,urban-suburban,609224.37,3994069.31,50.0,1
14131,UDT9084,GSO,urban-suburban,609339.47,3994156.36,50.0,1
14132,UDT9085,GSO,urban-suburban,609234.25,3994239.27,150.0,3
14133,UDT9086,GSO,urban-suburban,609411.09,3994207.78,25.0,1
14134,UDT9087,GSO,urban-suburban,609222.6,3994366.22,25.0,1
14135,UDT9088,GSO,urban-suburban,609193.34,3994163.78,75.0,1
14136,UDT9089,GSO,urban-suburban,608901.64,3994273.9,25.0,1
14137,UDT9090,GSO,urban-suburban,608794.15,3994320.43,75.0,1
14138,UDT9091,GSO,urban-suburban,609027.07,3994172.23,75.0,3
14139,UDT9092,GSO,urban-suburban,609010.19,3994210.44,50.0,1
14140,UDT9093,GSO,urban-suburban,609012.08,3994247.68,25.0,1
14141,UDT9094,GSO,urban-suburban,608905.74,3994349.93,25.0,1
14142,UDT9095,GSO,urban-suburban,608789.35,3994223.87,25.0,1
14143,UDT9096,GSO,urban-suburban,609247.52,3994474.16,1000.0,3
14144,UDT9097,GSO,urban-suburban,609022.45,3994433.12,150.0,3
14145,UDT9098,GSO,urban-suburban,608923.72,3994698.04,150.0,3
14146,UDT9099,GSO,urban-suburban,608709.45,3995002.06,50.0,1
14147,UDT9100,GSO,urban-suburban,609042.99,3994811.84,500.0,3
14148,UDT9101,GSO,urban-suburban,608680.54,3994839.12,25.0,1
14149,UDT9102,GSO,urban-suburban,608756.59,3994990.89,25.0,1
14150,UDT9103,GSO,urban-suburban,606385.83,3989818.07,25.0,1
14151,UDT9104,GSO,urban-suburban,606602.06,3989744.75,25.0,1
14152,UDT9105,GSO,urban-suburban,606279.22,3989872.56,50.0,1
14153,UDT9106,GSO,urban-suburban,606562.63,3989745.19,25.0,1
14154,UDT9107,GSO,urban-suburban,606661.21,3989744.09,25.0,1
