Code,NodeA,NodeB,NomV,Len,Equip,R,X,C,R0,X0,C0,Imax,Status,Phases,PhasesV,PhasesVI,Subest,Feeder,
L(R:IDT1101LV-P1ILV2106)        ,IDT1101LV  ,P1ILV2106  ,0.42  ,0.085 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.04592 ,0.00852 ,4.48685    ,0.14134 ,0.10970  ,0.32909  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
L(R:IDT1104LV-P1ILV2109)        ,IDT1104LV  ,P1ILV2109  ,0.42  ,0.040 ,1P_OH_CU_4_Ionic_0_416_0               ,0.03287 ,0.00400 ,2.15361    ,0.08005 ,0.04954  ,0.14863  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,IHS3_1247 ,IHS3_1247 -> IDT1334 ,
L(R:IDT1108LV-P1ILV2113)        ,IDT1108LV  ,P1ILV2113  ,0.42  ,0.014 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00388 ,0.00134 ,0.83002    ,0.01572 ,0.01012  ,0.03035  ,301 ,1 ,A   ,A_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM2122-P1ILV2117)          ,IDM2122    ,P1ILV2117  ,0.42  ,0.022 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01172 ,0.00217 ,1.14488    ,0.03607 ,0.02799  ,0.08397  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS2_1247 ,IHS2_1247 -> IDT1528 ,
L(R:IDM2122-IDT1110LV)          ,IDT1110LV  ,IDM2122    ,0.42  ,0.029 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01584 ,0.00294 ,1.54753    ,0.04875 ,0.03783  ,0.11350  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS2_1247 ,IHS2_1247 -> IDT1528 ,
L(R:IDM2123-P1ILV2791)          ,IDM2123    ,P1ILV2791  ,0.42  ,0.024 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01317 ,0.00244 ,1.28716    ,0.04055 ,0.03147  ,0.09441  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS2_1247 ,IHS2_1247 -> IDT1528 ,
L(R:IDM2123-IDT1110LV)          ,IDT1110LV  ,IDM2123    ,0.42  ,0.029 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01567 ,0.00291 ,1.53134    ,0.04824 ,0.03744  ,0.11232  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS2_1247 ,IHS2_1247 -> IDT1528 ,
L(R:IDT1111LV-P1ILV2118)        ,IDT1111LV  ,P1ILV2118  ,0.42  ,0.001 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00083 ,0.00010 ,0.05448    ,0.00203 ,0.00125  ,0.00376  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
L(R:IDT1113LV-P1ILV2122)        ,IDT1113LV  ,P1ILV2122  ,0.42  ,0.067 ,1P_OH_CU_4_Ionic_0_416_0               ,0.05586 ,0.00680 ,3.65955    ,0.13603 ,0.08419  ,0.25256  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
L(R:IDT1114LV-P1ILV2125)        ,IDT1114LV  ,P1ILV2125  ,0.42  ,0.017 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00925 ,0.00172 ,0.90342    ,0.02846 ,0.02209  ,0.06626  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,IHS2_1247 ,IHS2_1247 -> IDT785  ,
L(R:IDT1116LV-P1ILV2128)        ,IDT1116LV  ,P1ILV2128  ,0.42  ,0.040 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.01095 ,0.00378 ,2.34436    ,0.04440 ,0.02858  ,0.08573  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
L(R:IDT1117LV-P1ILV2131)        ,IDT1117LV  ,P1ILV2131  ,0.42  ,0.001 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00083 ,0.00010 ,0.05448    ,0.00203 ,0.00125  ,0.00376  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1121LV-P1ILV2136)        ,IDT1121LV  ,P1ILV2136  ,0.42  ,0.031 ,1P_UG_AL_2/0_Converse_0_416_0          ,0.01316 ,0.00300 ,1.67274    ,0.04539 ,0.03273  ,0.09820  ,233 ,1 ,C   ,C_LV   ,1_LV_77.6667 ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
L(R:IDT1125LV-P1ILV2143)        ,IDT1125LV  ,P1ILV2143  ,0.42  ,0.048 ,1P_OH_CU_4_Ionic_0_416_0               ,0.03984 ,0.00485 ,2.61006    ,0.09702 ,0.06004  ,0.18013  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1126LV-P1ILV2144)        ,IDT1126LV  ,P1ILV2144  ,0.42  ,0.069 ,1P_OH_CU_4_Ionic_0_416_0               ,0.05710 ,0.00695 ,3.74065    ,0.13905 ,0.08605  ,0.25816  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
L(R:IDT1128LV-P1ILV2147)        ,IDT1128LV  ,P1ILV2147  ,0.42  ,0.034 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00914 ,0.00315 ,1.95619    ,0.03705 ,0.02385  ,0.07154  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS1_1247 ,IHS1_1247 -> IDT1478 ,
L(R:IDT1130LV-P1ILV2149)        ,IDT1130LV  ,P1ILV2149  ,0.42  ,0.042 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.01149 ,0.00396 ,2.45815    ,0.04656 ,0.02997  ,0.08990  ,301 ,1 ,A   ,A_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDT1134LV-P1ILV2153)        ,IDT1134LV  ,P1ILV2153  ,0.42  ,0.036 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01971 ,0.00366 ,1.92556    ,0.06066 ,0.04708  ,0.14123  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,IHS3_1247 ,IHS3_1247 -> IDT1334 ,
L(R:IDT1136LV-P1ILV2155)        ,IDT1136LV  ,P1ILV2155  ,0.42  ,0.064 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.03432 ,0.00637 ,3.35389    ,0.10565 ,0.08200  ,0.24599  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS2_1247 ,IHS2_1247 -> IDT1380 ,
L(R:IDT1139LV-P1ILV2158)        ,IDT1139LV  ,P1ILV2158  ,0.42  ,0.036 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01948 ,0.00361 ,1.90317    ,0.05995 ,0.04653  ,0.13959  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
L(R:IDT1139LV-P1ILV2408)        ,IDT1139LV  ,P1ILV2408  ,0.42  ,0.056 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.03014 ,0.00559 ,2.94529    ,0.09278 ,0.07201  ,0.21602  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
L(R:IDT1139LV-P1ILV2486)        ,IDT1139LV  ,P1ILV2486  ,0.42  ,0.011 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00590 ,0.00109 ,0.57611    ,0.01815 ,0.01409  ,0.04226  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
L(R:IDM2156-P1ILV2705)          ,IDM2156    ,P1ILV2705  ,0.42  ,0.030 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01608 ,0.00298 ,1.57078    ,0.04948 ,0.03840  ,0.11521  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
L(R:IDM2156-IDT1139LV)          ,IDT1139LV  ,IDM2156    ,0.42  ,0.009 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00512 ,0.00095 ,0.50029    ,0.01576 ,0.01223  ,0.03669  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
L(R:IDM2157-P1ILV2160)          ,IDM2157    ,P1ILV2160  ,0.42  ,0.035 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00951 ,0.00328 ,2.03578    ,0.03856 ,0.02482  ,0.07445  ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
L(R:IDM2157-IDT1140LV)          ,IDT1140LV  ,IDM2157    ,0.42  ,0.020 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00532 ,0.00183 ,1.13840    ,0.02156 ,0.01388  ,0.04163  ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
L(R:IDM2158-P1ILV2625)          ,IDM2158    ,P1ILV2625  ,0.42  ,0.056 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.03007 ,0.00558 ,2.93829    ,0.09256 ,0.07184  ,0.21551  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
L(R:IDM2158-IDT1140LV)          ,IDT1140LV  ,IDM2158    ,0.42  ,0.019 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01017 ,0.00189 ,0.99399    ,0.03131 ,0.02430  ,0.07291  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
L(R:IDM2161-P1ILV2166)          ,IDM2161    ,P1ILV2166  ,0.42  ,0.094 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.05073 ,0.00941 ,4.95707    ,0.15616 ,0.12119  ,0.36358  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS2_1247 ,IHS2_1247 -> IDT898  ,
L(R:IDM2161-IDT1143LV)          ,IDT1143LV  ,IDM2161    ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00523 ,0.00097 ,0.51142    ,0.01611 ,0.01250  ,0.03751  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS2_1247 ,IHS2_1247 -> IDT898  ,
L(R:IDM2162-P1ILV2657)          ,IDM2162    ,P1ILV2657  ,0.42  ,0.027 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01465 ,0.00272 ,1.43158    ,0.04510 ,0.03500  ,0.10500  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS2_1247 ,IHS2_1247 -> IDT898  ,
L(R:IDM2162-IDT1143LV)          ,IDT1143LV  ,IDM2162    ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00523 ,0.00097 ,0.51142    ,0.01611 ,0.01250  ,0.03751  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS2_1247 ,IHS2_1247 -> IDT898  ,
L(R:IDT1145LV-P1ILV2170)        ,IDT1145LV  ,P1ILV2170  ,0.42  ,0.011 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00896 ,0.00109 ,0.58723    ,0.02183 ,0.01351  ,0.04053  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
L(R:IDT1146LV-P1ILV2173)        ,IDT1146LV  ,P1ILV2173  ,0.42  ,0.001 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00083 ,0.00010 ,0.05448    ,0.00203 ,0.00125  ,0.00376  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,IHS1_1247 ,IHS1_1247 -> IDT1439 ,
L(R:IDT1147LV-P1ILV2176)        ,IDT1147LV  ,P1ILV2176  ,0.42  ,0.017 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00898 ,0.00167 ,0.87744    ,0.02764 ,0.02145  ,0.06436  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1152LV-P1ILV2377)        ,IDT1152LV  ,P1ILV2377  ,0.42  ,0.063 ,1P_OH_CU_4_Ionic_0_416_0               ,0.05274 ,0.00642 ,3.45481    ,0.12842 ,0.07948  ,0.23843  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM2171-P1ILV2183)          ,IDM2171    ,P1ILV2183  ,0.42  ,0.056 ,1P_OH_CU_4_Ionic_0_416_0               ,0.04694 ,0.00571 ,3.07500    ,0.11430 ,0.07074  ,0.21222  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM2171-IDT1152LV)          ,IDT1152LV  ,IDM2171    ,0.42  ,0.019 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01545 ,0.00188 ,1.01222    ,0.03763 ,0.02329  ,0.06986  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDT1154LV-P1ILV2187)        ,IDT1154LV  ,P1ILV2187  ,0.42  ,0.026 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01409 ,0.00262 ,1.37716    ,0.04338 ,0.03367  ,0.10101  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1158LV-P1ILV2193)        ,IDT1158LV  ,P1ILV2193  ,0.42  ,0.030 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01629 ,0.00302 ,1.59138    ,0.05013 ,0.03891  ,0.11672  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDT1162LV-P1ILV2198)        ,IDT1162LV  ,P1ILV2198  ,0.42  ,0.001 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00083 ,0.00010 ,0.05448    ,0.00203 ,0.00125  ,0.00376  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1165LV-P1ILV2203)        ,IDT1165LV  ,P1ILV2203  ,0.42  ,0.074 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.04011 ,0.00744 ,3.91909    ,0.12346 ,0.09582  ,0.28745  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
L(R:IDT1166LV-P1ILV2204)        ,IDT1166LV  ,P1ILV2204  ,0.42  ,0.045 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.02423 ,0.00450 ,2.36710    ,0.07457 ,0.05787  ,0.17362  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDT1168LV-P1ILV2207)        ,IDT1168LV  ,P1ILV2207  ,0.42  ,0.087 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.02348 ,0.00809 ,5.02412    ,0.09516 ,0.06124  ,0.18373  ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,IHS3_1247 ,IHS3_1247 -> IDT1010 ,
L(R:IDT1169LV-P1ILV2209)        ,IDT1169LV  ,P1ILV2209  ,0.42  ,0.058 ,1P_OH_CU_4_Ionic_0_416_0               ,0.04809 ,0.00585 ,3.15008    ,0.11710 ,0.07247  ,0.21740  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1172LV-P1ILV2212)        ,IDT1172LV  ,P1ILV2212  ,0.42  ,0.086 ,1P_OH_CU_4_Ionic_0_416_0               ,0.07118 ,0.00866 ,4.66289    ,0.17333 ,0.10727  ,0.32181  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDT1178LV-P1ILV2221)        ,IDT1178LV  ,P1ILV2221  ,0.42  ,0.030 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01595 ,0.00296 ,1.55875    ,0.04910 ,0.03811  ,0.11433  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
L(R:IDT1183LV-P1ILV2230)        ,IDT1183LV  ,P1ILV2230  ,0.42  ,0.040 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.02177 ,0.00404 ,2.12703    ,0.06701 ,0.05200  ,0.15601  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
L(R:IDT1186LV-P1ILV2236)        ,IDT1186LV  ,P1ILV2236  ,0.42  ,0.076 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.02044 ,0.00705 ,4.37474    ,0.08286 ,0.05333  ,0.15999  ,301 ,1 ,A   ,A_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT1106 ,
L(R:IDT1192LV-P1ILV2247)        ,IDT1192LV  ,P1ILV2247  ,0.42  ,0.023 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01236 ,0.00229 ,1.20783    ,0.03805 ,0.02953  ,0.08859  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
L(R:IDT1193LV-P1ILV2248)        ,IDT1193LV  ,P1ILV2248  ,0.42  ,0.052 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.02790 ,0.00518 ,2.72649    ,0.08589 ,0.06666  ,0.19998  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDT1198LV-P1ILV2254)        ,IDT1198LV  ,P1ILV2254  ,0.42  ,0.001 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00054 ,0.00010 ,0.05281    ,0.00166 ,0.00129  ,0.00387  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
L(R:IDT1199LV-P1ILV2255)        ,IDT1199LV  ,P1ILV2255  ,0.42  ,0.021 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01135 ,0.00211 ,1.10935    ,0.03495 ,0.02712  ,0.08137  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS0_1247 ,IHS0_1247 -> IDT740  ,
L(R:IDM2223-P1ILV2256)          ,IDM2223    ,P1ILV2256  ,0.42  ,0.028 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01494 ,0.00277 ,1.45987    ,0.04599 ,0.03569  ,0.10708  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
L(R:IDM2223-IDT1200LV)          ,IDT1200LV  ,IDM2223    ,0.42  ,0.025 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01372 ,0.00255 ,1.34047    ,0.04223 ,0.03277  ,0.09832  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
L(R:IDM2224-P1ILV2515)          ,IDM2224    ,P1ILV2515  ,0.42  ,0.028 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01505 ,0.00279 ,1.47069    ,0.04633 ,0.03596  ,0.10787  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
L(R:IDM2224-IDT1200LV)          ,IDT1200LV  ,IDM2224    ,0.42  ,0.044 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.02353 ,0.00437 ,2.29955    ,0.07244 ,0.05622  ,0.16866  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
L(R:IDT1202LV-P1ILV2259)        ,IDT1202LV  ,P1ILV2259  ,0.42  ,0.065 ,1P_OH_CU_4_Ionic_0_416_0               ,0.05442 ,0.00662 ,3.56475    ,0.13251 ,0.08201  ,0.24602  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,IHS2_1247 ,IHS2_1247 -> IDT898  ,
L(R:IDT1204LV-P1ILV2261)        ,IDT1204LV  ,P1ILV2261  ,0.42  ,0.051 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.02773 ,0.00515 ,2.70937    ,0.08535 ,0.06624  ,0.19872  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1204LV-P1ILV2737)        ,IDT1204LV  ,P1ILV2737  ,0.42  ,0.051 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.02773 ,0.00515 ,2.70937    ,0.08535 ,0.06624  ,0.19872  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1208LV-P1ILV2266)        ,IDT1208LV  ,P1ILV2266  ,0.42  ,0.097 ,1P_OH_CU_4_Ionic_0_416_0               ,0.08045 ,0.00979 ,5.27003    ,0.19590 ,0.12124  ,0.36371  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,IHS3_1247 ,IHS3_1247 -> IDT1334 ,
L(R:IDT1210LV-P1ILV2268)        ,IDT1210LV  ,P1ILV2268  ,0.42  ,0.046 ,1P_OH_CU_4_Ionic_0_416_0               ,0.03811 ,0.00464 ,2.49643    ,0.09280 ,0.05743  ,0.17229  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,IHS1_1247 ,IHS1_1247 -> IDT1210 ,
L(R:IDT1210LV-P1ILV2526)        ,IDT1210LV  ,P1ILV2526  ,0.42  ,0.076 ,1P_OH_CU_4_Ionic_0_416_0               ,0.06314 ,0.00768 ,4.13634    ,0.15376 ,0.09516  ,0.28547  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,IHS1_1247 ,IHS1_1247 -> IDT1210 ,
L(R:IDT1211LV-P1ILV2269)        ,IDT1211LV  ,P1ILV2269  ,0.42  ,0.006 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00462 ,0.00056 ,0.30249    ,0.01124 ,0.00696  ,0.02088  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1211LV-P1ILV2727)        ,IDT1211LV  ,P1ILV2727  ,0.42  ,0.006 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00462 ,0.00056 ,0.30249    ,0.01124 ,0.00696  ,0.02088  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1212LV-P1ILV2444)        ,IDT1212LV  ,P1ILV2444  ,0.42  ,0.076 ,1P_OH_CU_4_Ionic_0_416_0               ,0.06288 ,0.00765 ,4.11934    ,0.15313 ,0.09477  ,0.28430  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
L(R:IDM2242-P1ILV2272)          ,IDM2242    ,P1ILV2272  ,0.42  ,0.040 ,1P_OH_CU_4_Ionic_0_416_0               ,0.03302 ,0.00402 ,2.16289    ,0.08040 ,0.04976  ,0.14927  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
L(R:IDM2242-IDT1212LV)          ,IDT1212LV  ,IDM2242    ,0.42  ,0.019 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01571 ,0.00191 ,1.02899    ,0.03825 ,0.02367  ,0.07102  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
L(R:IDT1215LV-P1ILV2275)        ,IDT1215LV  ,P1ILV2275  ,0.42  ,0.019 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00518 ,0.00178 ,1.10831    ,0.02099 ,0.01351  ,0.04053  ,301 ,1 ,A   ,A_LV   ,1_LV_100.333 ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
L(R:IDT1216LV-P1ILV2276)        ,IDT1216LV  ,P1ILV2276  ,0.42  ,0.009 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00500 ,0.00093 ,0.48834    ,0.01538 ,0.01194  ,0.03582  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS2_1247 ,IHS2_1247 -> IDT785  ,
L(R:IDT1218LV-P1ILV2278)        ,IDT1218LV  ,P1ILV2278  ,0.42  ,0.010 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00853 ,0.00104 ,0.55910    ,0.02078 ,0.01286  ,0.03859  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,IHS2_1247 ,IHS2_1247 -> IDT898  ,
L(R:IDT1220LV-P1ILV2281)        ,IDT1220LV  ,P1ILV2281  ,0.42  ,0.016 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00874 ,0.00162 ,0.85394    ,0.02690 ,0.02088  ,0.06263  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1220LV-P1ILV2582)        ,IDT1220LV  ,P1ILV2582  ,0.42  ,0.016 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00874 ,0.00162 ,0.85394    ,0.02690 ,0.02088  ,0.06263  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1223LV-P1ILV2284)        ,IDT1223LV  ,P1ILV2284  ,0.42  ,0.021 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01777 ,0.00216 ,1.16430    ,0.04328 ,0.02678  ,0.08035  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,IHS1_1247 ,IHS1_1247 -> IDT1478 ,
L(R:IDM2260-P1ILV2288)          ,IDM2260    ,P1ILV2288  ,0.42  ,0.056 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.03034 ,0.00563 ,2.96436    ,0.09338 ,0.07247  ,0.21742  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDM2262-P1ILV2378)          ,IDM2262    ,P1ILV2378  ,0.42  ,0.031 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01696 ,0.00315 ,1.65695    ,0.05220 ,0.04051  ,0.12153  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDM2260-IDM2262)            ,IDM2260    ,IDM2262    ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00538 ,0.00100 ,0.52566    ,0.01656 ,0.01285  ,0.03855  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
