Code,Phases,NVolt_kV,DemP_kW,DemQ_kVAr,Subest,Feeder,Pinst_kW,Qinst_kVAr,Yearly_kWh,NumCust,,,,,,
P1ILV1891  ,3,0.42,29.58,6.01,IHS1_1247 ,IHS1_1247 -> IDT1289 ,73.95,15.02,219377.4,1,,,,,,
P1ILV1892  ,1,0.42,4.52,0.92,IHS4_1247 ,IHS4_1247 -> IDT275  ,11.3,2.29,40410.59,2,,,,,,
P1ILV1893  ,1,0.42,8.23,2.7,IHS3_1247 ,IHS3_1247 -> IDT960  ,20.57,6.76,56345.5,1,,,,,,
P1ILV1894  ,3,0.42,36.27,7.37,IHS2_1247 ,IHS2_1247 -> IDT1528 ,90.68,18.41,324418.8,26,,,,,,
P1ILV1895  ,3,0.42,8.89,1.81,IHS4_1247 ,IHS4_1247 -> IDT194  ,22.23,4.51,61016.95,5,,,,,,
P1ILV1896  ,3,0.42,45.28,14.88,IHS3_1247 ,IHS3_1247 -> IDT960  ,113.19,37.2,743642.3,1,,,,,,
P1ILV1897  ,1,0.42,9.46,3.11,IHS2_1247 ,IHS2_1247 -> IDT898  ,23.65,7.77,155358.8,1,,,,,,
P1ILV1898  ,3,0.42,69.39,14.09,IHS3_1247 ,IHS3_1247 -> IDT893  ,173.48,35.23,442375.2,1,,,,,,
P1ILV1899  ,3,0.42,78.52,25.81,IHS3_1247 ,IHS3_1247 -> IDT960  ,196.3,64.52,537791.6,1,,,,,,
P1ILV1900  ,3,0.42,37.01,7.52,IHS2_1247 ,IHS2_1247 -> IDT785  ,92.53,18.79,331021.3,28,,,,,,
P1ILV1901  ,3,0.42,38.64,7.85,IHS1_1247 ,IHS1_1247 -> IDT1478 ,96.6,19.61,440927.3,1,,,,,,
P1ILV1902  ,1,0.42,4.14,1.36,IHS1_1247 ,IHS1_1247 -> IDT1289 ,10.35,3.4,4098.41,1,,,,,,
P1ILV1903  ,1,0.42,2.22,0.45,IHS3_1247 ,IHS3_1247 -> IDT960  ,5.55,1.13,15869.76,1,,,,,,
P1ILV1904  ,1,0.42,5.43,1.1,IHS3_1247 ,IHS3_1247 -> IDT960  ,13.57,2.76,37256.63,3,,,,,,
P1ILV1905  ,1,0.42,3.11,0.63,IHS2_1247 ,IHS2_1247 -> IDT1528 ,7.78,1.58,21361.29,1,,,,,,
P1ILV1906  ,3,0.42,164.4,33.38,IHS3_1247 ,IHS3_1247 -> IDT226  ,411,83.46,1262044,1,,,,,,
P1ILV1907  ,1,0.42,11.67,2.37,IHS3_1247 ,IHS3_1247 -> IDT960  ,29.17,5.92,80089.39,7,,,,,,
P1ILV1908  ,3,0.42,65.34,13.27,IHS1_1247 ,IHS1_1247 -> IDT1289 ,163.36,33.17,745663.6,1,,,,,,
P1ILV1909  ,3,0.42,59.19,19.46,IHS3_1247 ,IHS3_1247 -> IDT893  ,147.98,48.64,405432.8,1,,,,,,
P1ILV1910  ,3,0.42,85.39,28.07,IHS3_1247 ,IHS3_1247 -> IDT960  ,213.48,70.17,584869.3,1,,,,,,
P1ILV1911  ,1,0.42,5.83,1.18,IHS2_1247 ,IHS2_1247 -> IDT785  ,14.57,2.96,52128.01,3,,,,,,
P1ILV1912  ,3,0.42,24.65,8.1,IHS1_1247 ,IHS1_1247 -> IDT1478 ,61.63,20.26,404881.2,1,,,,,,
P1ILV1913  ,3,0.42,157.57,32,IHS1_1247 ,IHS1_1247 -> IDT1289 ,393.93,79.99,1183972,1,,,,,,
P1ILV1914  ,1,0.42,2.25,0.46,IHS2_1247 ,IHS2_1247 -> IDT898  ,5.61,1.14,18622,1,,,,,,
P1ILV1915  ,3,0.42,22.65,4.6,IHS0_1247 ,IHS0_1247 -> IDT740  ,56.63,11.5,167973.8,1,,,,,,
P1ILV1916  ,3,0.42,154.29,31.33,IHS3_1247 ,IHS3_1247 -> IDT893  ,385.72,78.32,1146454,1,,,,,,
P1ILV1917  ,3,0.42,133.67,43.93,IHS4_1247 ,IHS4_1247 -> IDT1687 ,334.17,109.84,915529.6,1,,,,,,
P1ILV1918  ,1,0.42,3.15,0.64,IHS3_1247 ,IHS3_1247 -> IDT1334 ,7.88,1.6,21646.58,1,,,,,,
P1ILV1919  ,1,0.42,13.59,4.47,IHS2_1247 ,IHS2_1247 -> IDT1106 ,33.98,11.17,93108.53,1,,,,,,
P1ILV1920  ,1,0.42,5.65,1.86,IHS2_1247 ,IHS2_1247 -> IDT785  ,14.13,4.65,92849.4,1,,,,,,
P1ILV1921  ,3,0.42,31.8,10.45,IHS3_1247 ,IHS3_1247 -> IDT960  ,79.51,26.13,217833.7,1,,,,,,
P1ILV1922  ,3,0.42,37.51,7.62,IHS2_1247 ,IHS2_1247 -> IDT785  ,93.76,19.04,335441.5,28,,,,,,
P1ILV1923  ,1,0.42,1.58,0.32,IHS1_1247 ,IHS1_1247 -> IDT1289 ,3.94,0.8,11683.86,1,,,,,,
P1ILV1924  ,1,0.42,13.43,2.73,IHS1_1247 ,IHS1_1247 -> IDT1289 ,33.58,6.82,99606.26,1,,,,,,
P1ILV1925  ,1,0.42,3.36,0.68,IHS4_1247 ,IHS4_1247 -> IDT275  ,8.41,1.71,23077.37,1,,,,,,
P1ILV1926  ,3,0.42,113,37.14,IHS3_1247 ,IHS3_1247 -> IDT893  ,282.49,92.85,1855948,1,,,,,,
P1ILV1927  ,1,0.42,4.14,1.36,IHS3_1247 ,IHS3_1247 -> IDT960  ,10.35,3.4,9774.69,1,,,,,,
P1ILV1928  ,1,0.42,5.11,1.04,IHS2_1247 ,IHS2_1247 -> IDT1528 ,12.78,2.59,35075.39,3,,,,,,
P1ILV1929  ,3,0.42,255.29,51.84,IHS1_1247 ,IHS1_1247 -> IDT1478 ,638.22,129.6,3477589,1,,,,,,
P1ILV1930  ,1,0.42,4.14,1.36,IHS1_1247 ,IHS1_1247 -> IDT1289 ,10.35,3.4,6003.63,1,,,,,,
P1ILV1931  ,1,0.42,4.16,0.84,IHS3_1247 ,IHS3_1247 -> IDT960  ,10.39,2.11,28525.53,2,,,,,,
P1ILV1932  ,1,0.42,4.14,1.36,IHS2_1247 ,IHS2_1247 -> IDT898  ,10.35,3.4,5220.13,1,,,,,,
P1ILV1933  ,3,0.42,29.39,9.66,IHS2_1247 ,IHS2_1247 -> IDT898  ,73.49,24.15,482805,1,,,,,,
P1ILV1934  ,3,0.42,29.69,6.03,IHS4_1247 ,IHS4_1247 -> IDT275  ,74.22,15.07,265504,16,,,,,,
P1ILV1935  ,3,0.42,58.5,19.23,IHS3_1247 ,IHS3_1247 -> IDT893  ,146.24,48.07,400659.3,1,,,,,,
P1ILV1936  ,3,0.42,65.4,21.49,IHS3_1247 ,IHS3_1247 -> IDT960  ,163.49,53.74,447909.4,1,,,,,,
P1ILV1937  ,3,0.42,30.77,6.25,IHS2_1247 ,IHS2_1247 -> IDT1528 ,76.94,15.62,275233.4,18,,,,,,
P1ILV1938  ,3,0.42,24.52,8.06,IHS1_1247 ,IHS1_1247 -> IDT1478 ,61.3,20.15,402746.8,1,,,,,,
P1ILV1939  ,1,0.42,4.14,1.36,IHS1_1247 ,IHS1_1247 -> IDT1478 ,10.35,3.4,16267.49,1,,,,,,
P1ILV1940  ,1,0.42,8.8,1.79,IHS3_1247 ,IHS3_1247 -> IDT893  ,21.99,4.47,71484.15,1,,,,,,
P1ILV1941  ,3,0.42,96.97,19.69,IHS3_1247 ,IHS3_1247 -> IDT960  ,242.43,49.23,611210.1,1,,,,,,
P1ILV1942  ,1,0.42,15.86,5.21,IHS3_1247 ,IHS3_1247 -> IDT1334 ,39.65,13.03,108616.3,1,,,,,,
P1ILV1943  ,3,0.42,122.75,24.92,IHS3_1247 ,IHS3_1247 -> IDT893  ,306.87,62.31,785911.3,1,,,,,,
P1ILV1944  ,1,0.42,4.14,1.36,IHS3_1247 ,IHS3_1247 -> IDT960  ,10.35,3.4,22389.65,1,,,,,,
P1ILV1945  ,1,0.42,4.57,0.93,IHS2_1247 ,IHS2_1247 -> IDT1528 ,11.41,2.32,31334.95,2,,,,,,
P1ILV1946  ,3,0.42,22.09,4.49,IHS1_1247 ,IHS1_1247 -> IDT1485 ,55.23,11.22,163844.7,1,,,,,,
P1ILV1947  ,1,0.42,2.13,0.43,IHS0_1247 ,IHS0_1247 -> IDT620  ,5.32,1.08,15338.04,1,,,,,,
P1ILV1948  ,3,0.42,56.59,18.6,IHS0_1247 ,IHS0_1247 -> IDT629  ,141.47,46.5,929442.3,1,,,,,,
P1ILV1949  ,1,0.42,1.38,0.28,IHS0_1247 ,IHS0_1247 -> IDT740  ,3.45,0.7,10729.55,1,,,,,,
P1ILV1950  ,3,0.42,36.54,12.01,IHS1_1247 ,IHS1_1247 -> IDT1289 ,91.36,30.03,250298.5,1,,,,,,
P1ILV1951  ,3,0.42,43.98,14.45,IHS0_1247 ,IHS0_1247 -> IDT629  ,109.94,36.14,722320.4,1,,,,,,
P1ILV1952  ,1,0.42,1.8,0.37,IHS0_1247 ,IHS0_1247 -> IDT740  ,4.51,0.92,13515.09,1,,,,,,
P1ILV1953  ,1,0.42,4.22,0.86,IHS2_1247 ,IHS2_1247 -> IDT1380 ,10.55,2.14,31299.99,1,,,,,,
P1ILV1954  ,3,0.42,89.33,29.36,IHS0_1247 ,IHS0_1247 -> IDT999  ,223.32,73.4,1467241,1,,,,,,
P1IMV26    ,3,12.47,901.12,296.18,IHS0_1247 ,IHS0_1247 -> IDT740  ,1126.4,370.23,3085987,1,,,,,,
P1ILV1955  ,1,0.42,3.02,0.61,IHS0_1247 ,IHS0_1247 -> IDT740  ,7.55,1.53,20719.28,1,,,,,,
P1ILV1956  ,1,0.42,5.35,1.09,IHS2_1247 ,IHS2_1247 -> IDT1380 ,13.37,2.71,36701.23,3,,,,,,
P1ILV1957  ,3,0.42,44.06,14.48,IHS0_1247 ,IHS0_1247 -> IDT740  ,110.15,36.2,723679.7,1,,,,,,
P1ILV1958  ,1,0.42,2.21,0.45,IHS3_1247 ,IHS3_1247 -> IDT893  ,5.52,1.12,15792.26,1,,,,,,
P1ILV1959  ,1,0.42,6.29,2.07,IHS2_1247 ,IHS2_1247 -> IDT1380 ,15.73,5.17,43090.45,1,,,,,,
P1ILV1960  ,3,0.42,95.76,19.44,IHS3_1247 ,IHS3_1247 -> IDT1010 ,239.39,48.61,603771.3,1,,,,,,
P1ILV1961  ,1,0.42,15.12,3.07,IHS2_1247 ,IHS2_1247 -> IDT486  ,37.79,7.67,110157.5,1,,,,,,
P1ILV1962  ,1,0.42,6.69,2.2,IHS3_1247 ,IHS3_1247 -> IDT960  ,16.73,5.5,45845.77,1,,,,,,
P1IMV27    ,3,12.47,1374.97,451.93,IHS2_1247 ,IHS2_1247 -> IDT1106 ,1718.71,564.91,4708738,1,,,,,,
P1ILV1963  ,3,0.42,143.36,29.11,IHS0_1247 ,IHS0_1247 -> IDT620  ,358.41,72.78,1021573,1,,,,,,
P1ILV1964  ,3,0.42,104.87,21.3,IHS3_1247 ,IHS3_1247 -> IDT893  ,262.18,53.24,1151854,1,,,,,,
P1ILV1965  ,3,0.42,45.86,9.31,IHS1_1247 ,IHS1_1247 -> IDT1478 ,114.64,23.28,340069.2,1,,,,,,
P1ILV1966  ,3,0.42,25.27,5.13,IHS1_1247 ,IHS1_1247 -> IDT1289 ,63.18,12.83,172323.8,1,,,,,,
P1ILV1967  ,3,0.42,19.85,6.52,IHS3_1247 ,IHS3_1247 -> IDT960  ,49.63,16.31,326056.2,1,,,,,,
P1ILV1968  ,3,0.42,98.55,20.01,IHS3_1247 ,IHS3_1247 -> IDT893  ,246.36,50.03,620836.6,1,,,,,,
P1ILV1969  ,1,0.42,4.14,1.36,IHS3_1247 ,IHS3_1247 -> IDT960  ,10.35,3.4,8379.46,1,,,,,,
P1ILV1970  ,1,0.42,4,0.81,IHS2_1247 ,IHS2_1247 -> IDT1528 ,10.01,2.03,27476.46,2,,,,,,
P1ILV1971  ,3,0.42,28.27,9.29,IHS2_1247 ,IHS2_1247 -> IDT1106 ,70.68,23.23,464398.2,1,,,,,,
P1ILV1972  ,3,0.42,141.95,28.82,IHS3_1247 ,IHS3_1247 -> IDT1010 ,354.86,72.06,1005364,1,,,,,,
P1ILV1973  ,1,0.42,4.14,1.36,IHS2_1247 ,IHS2_1247 -> IDT898  ,10.35,3.4,3534.65,1,,,,,,
P1ILV1974  ,3,0.42,28.17,5.72,IHS2_1247 ,IHS2_1247 -> IDT486  ,70.43,14.3,190077.1,1,,,,,,
P1ILV1975  ,3,0.42,84.01,27.61,IHS1_1247 ,IHS1_1247 -> IDT1478 ,210.02,69.03,1379857,1,,,,,,
P1ILV1976  ,3,0.42,28.99,5.89,IHS4_1247 ,IHS4_1247 -> IDT275  ,72.46,14.71,259234.5,15,,,,,,
P1ILV1977  ,1,0.42,3.13,0.63,IHS3_1247 ,IHS3_1247 -> IDT893  ,7.82,1.59,21458.54,1,,,,,,
P1ILV1978  ,3,0.42,35.47,7.2,IHS2_1247 ,IHS2_1247 -> IDT1528 ,88.68,18.01,263074.2,1,,,,,,
P1ILV1979  ,3,0.42,131.98,43.38,IHS1_1247 ,IHS1_1247 -> IDT1289 ,329.95,108.45,2167770,1,,,,,,
P1ILV1980  ,1,0.42,14.62,4.8,IHS3_1247 ,IHS3_1247 -> IDT960  ,36.55,12.01,100123.7,1,,,,,,
P1ILV1981  ,1,0.42,4.95,1.63,IHS0_1247 ,IHS0_1247 -> IDT740  ,12.37,4.07,33902.29,1,,,,,,
P1ILV1982  ,3,0.42,43.63,8.86,IHS3_1247 ,IHS3_1247 -> IDT893  ,109.08,22.15,326643.4,1,,,,,,
P1ILV1983  ,1,0.42,4.14,1.36,IHS2_1247 ,IHS2_1247 -> IDT1106 ,10.35,3.4,17558.23,1,,,,,,
P1ILV1984  ,1,0.42,5.5,1.12,IHS4_1247 ,IHS4_1247 -> IDT275  ,13.74,2.79,49145.85,3,,,,,,
P1ILV1985  ,3,0.42,36.69,7.45,IHS2_1247 ,IHS2_1247 -> IDT1528 ,91.72,18.62,328132.9,27,,,,,,
P1ILV1986  ,3,0.42,27.94,5.67,IHS1_1247 ,IHS1_1247 -> IDT1289 ,69.84,14.18,207185.3,1,,,,,,
P1ILV1987  ,1,0.42,3.76,0.76,IHS3_1247 ,IHS3_1247 -> IDT960  ,9.4,1.91,25813.64,1,,,,,,
P1ILV1988  ,1,0.42,4.31,0.87,IHS4_1247 ,IHS4_1247 -> IDT275  ,10.77,2.19,29558.12,2,,,,,,
P1ILV1989  ,3,0.42,54.96,18.06,IHS3_1247 ,IHS3_1247 -> IDT960  ,137.39,45.16,902672.7,1,,,,,,
P1ILV1990  ,3,0.42,150.26,30.51,IHS1_1247 ,IHS1_1247 -> IDT1478 ,375.64,76.28,1100353,1,,,,,,
P1ILV1991  ,3,0.42,125.91,25.57,IHS1_1247 ,IHS1_1247 -> IDT1289 ,314.77,63.92,822040.5,1,,,,,,
P1ILV1992  ,1,0.42,3.27,0.66,IHS3_1247 ,IHS3_1247 -> IDT960  ,8.17,1.66,22430.16,1,,,,,,
P1ILV1993  ,3,0.42,29.47,9.69,IHS2_1247 ,IHS2_1247 -> IDT1106 ,73.69,24.22,484125.1,1,,,,,,
P1ILV1994  ,1,0.42,4.52,0.92,IHS3_1247 ,IHS3_1247 -> IDT1010 ,11.31,2.3,31046.55,2,,,,,,
P1ILV1995  ,3,0.42,54.92,11.15,IHS1_1247 ,IHS1_1247 -> IDT1289 ,137.29,27.88,407251.9,1,,,,,,
P1ILV1996  ,1,0.42,4.48,0.91,IHS3_1247 ,IHS3_1247 -> IDT893  ,11.2,2.27,30749.05,2,,,,,,
P1ILV1997  ,1,0.42,2.78,0.56,IHS3_1247 ,IHS3_1247 -> IDT960  ,6.94,1.41,19048.64,1,,,,,,
P1ILV1998  ,3,0.42,49.08,9.97,IHS1_1247 ,IHS1_1247 -> IDT1478 ,122.69,24.91,363953.9,1,,,,,,
P1ILV1999  ,3,0.42,131.93,26.79,IHS3_1247 ,IHS3_1247 -> IDT893  ,329.82,66.97,890846.2,1,,,,,,
P1ILV2000  ,1,0.42,4.14,1.36,IHS3_1247 ,IHS3_1247 -> IDT960  ,10.35,3.4,48505.89,1,,,,,,
P1ILV2001  ,3,0.42,73.51,24.16,IHS0_1247 ,IHS0_1247 -> IDT740  ,183.78,60.4,503490.1,1,,,,,,
P1ILV2002  ,3,0.42,115.87,38.08,IHS4_1247 ,IHS4_1247 -> IDT1687 ,289.67,95.21,793606.6,1,,,,,,
P1ILV2003  ,3,0.42,29.79,6.05,IHS4_1247 ,IHS4_1247 -> IDT275  ,74.47,15.12,266401.7,16,,,,,,
P1ILV2004  ,1,0.42,6.91,2.27,IHS0_1247 ,IHS0_1247 -> IDT620  ,17.27,5.68,47322.8,1,,,,,,
P1ILV2005  ,3,0.42,39.19,7.96,IHS3_1247 ,IHS3_1247 -> IDT893  ,97.96,19.89,290598.5,1,,,,,,
P1ILV2006  ,3,0.42,73.68,24.22,IHS3_1247 ,IHS3_1247 -> IDT960  ,184.19,60.54,504630.8,1,,,,,,
P1ILV2007  ,3,0.42,59.49,12.08,IHS1_1247 ,IHS1_1247 -> IDT1289 ,148.71,30.2,441145.5,1,,,,,,
P1ILV2008  ,3,0.42,37.68,12.39,IHS4_1247 ,IHS4_1247 -> IDT275  ,94.21,30.96,258102.6,1,,,,,,
P1ILV2009  ,1,0.42,3.75,0.76,IHS4_1247 ,IHS4_1247 -> IDT275  ,9.39,1.91,25767.88,1,,,,,,
P1ILV2010  ,3,0.42,49.49,10.05,IHS2_1247 ,IHS2_1247 -> IDT1528 ,123.72,25.12,367004.3,1,,,,,,
P1ILV2011  ,3,0.42,215.44,70.81,IHS1_1247 ,IHS1_1247 -> IDT1289 ,538.59,177.03,3538534,1,,,,,,
P1ILV2012  ,3,0.42,134.11,44.08,IHS0_1247 ,IHS0_1247 -> IDT740  ,335.27,110.2,2202717,1,,,,,,
P1ILV2013  ,1,0.42,4.45,0.9,IHS3_1247 ,IHS3_1247 -> IDT960  ,11.12,2.26,30514.28,2,,,,,,
P1ILV2014  ,1,0.42,9.11,1.85,IHS4_1247 ,IHS4_1247 -> IDT275  ,22.77,4.62,62522.91,6,,,,,,
P1ILV2015  ,3,0.42,102.12,20.74,IHS2_1247 ,IHS2_1247 -> IDT1380 ,255.31,51.84,757361.8,1,,,,,,
P1ILV2016  ,3,0.42,77.7,25.54,IHS0_1247 ,IHS0_1247 -> IDT620  ,194.26,63.85,1276284,1,,,,,,
P1ILV2017  ,3,0.42,142.14,46.72,IHS0_1247 ,IHS0_1247 -> IDT629  ,355.36,116.8,2334690,1,,,,,,
P1ILV2018  ,1,0.42,4.96,1.01,IHS0_1247 ,IHS0_1247 -> IDT740  ,12.41,2.52,34057.39,2,,,,,,
P1ILV2019  ,1,0.42,16.37,5.38,IHS1_1247 ,IHS1_1247 -> IDT1289 ,40.93,13.45,112129.9,1,,,,,,
P1ILV2020  ,1,0.42,6.9,1.4,IHS0_1247 ,IHS0_1247 -> IDT999  ,17.25,3.5,51182.27,1,,,,,,
P1ILV2021  ,3,0.42,127.57,41.93,IHS1_1247 ,IHS1_1247 -> IDT670  ,318.91,104.82,2095258,1,,,,,,
P1ILV2022  ,1,0.42,4.14,1.36,IHS1_1247 ,IHS1_1247 -> IDT1439 ,10.35,3.4,47161.59,1,,,,,,
P1ILV2023  ,1,0.42,2.52,0.51,IHS0_1247 ,IHS0_1247 -> IDT740  ,6.3,1.28,17557.62,1,,,,,,
P1ILV2024  ,1,0.42,7.09,1.44,IHS0_1247 ,IHS0_1247 -> IDT740  ,17.71,3.6,52544.94,1,,,,,,
P1ILV2025  ,1,0.42,3.84,0.78,IHS0_1247 ,IHS0_1247 -> IDT740  ,9.59,1.95,26330.91,2,,,,,,
P1ILV2026  ,1,0.42,4.1,0.83,IHS0_1247 ,IHS0_1247 -> IDT740  ,10.26,2.08,28154.54,2,,,,,,
P1ILV2027  ,1,0.42,4.7,0.95,IHS2_1247 ,IHS2_1247 -> IDT1528 ,11.75,2.39,32270.53,2,,,,,,
P1ILV2028  ,1,0.42,10.98,2.23,IHS2_1247 ,IHS2_1247 -> IDT1380 ,27.46,5.58,81462.42,1,,,,,,
P1ILV2029  ,3,0.42,36.03,7.32,IHS0_1247 ,IHS0_1247 -> IDT620  ,90.08,18.29,267217.7,1,,,,,,
P1ILV2030  ,1,0.42,1.51,0.31,IHS0_1247 ,IHS0_1247 -> IDT620  ,3.76,0.76,11698.47,1,,,,,,
P1ILV2031  ,1,0.42,15.54,5.11,IHS2_1247 ,IHS2_1247 -> IDT898  ,38.85,12.77,106446,1,,,,,,
P1ILV2032  ,3,0.42,202.55,41.13,IHS0_1247 ,IHS0_1247 -> IDT620  ,506.39,102.83,1698141,1,,,,,,
P1ILV2033  ,3,0.42,46.12,15.16,IHS2_1247 ,IHS2_1247 -> IDT898  ,115.3,37.9,757507.6,1,,,,,,
P1ILV2034  ,1,0.42,4.68,0.95,IHS4_1247 ,IHS4_1247 -> IDT275  ,11.7,2.38,41854.04,2,,,,,,
P1ILV2035  ,1,0.42,4.27,1.4,IHS2_1247 ,IHS2_1247 -> IDT486  ,10.67,3.51,29227.35,1,,,,,,
P1ILV2036  ,3,0.42,35.06,11.52,IHS1_1247 ,IHS1_1247 -> IDT1478 ,87.66,28.81,575911.7,1,,,,,,
P1ILV2037  ,3,0.42,20.42,6.71,IHS1_1247 ,IHS1_1247 -> IDT1478 ,51.06,16.78,335457,1,,,,,,
P1ILV2038  ,3,0.42,20.02,4.07,IHS1_1247 ,IHS1_1247 -> IDT1289 ,50.05,10.16,140187,1,,,,,,
P1ILV2039  ,3,0.42,132.89,26.98,IHS4_1247 ,IHS4_1247 -> IDT275  ,332.22,67.46,901810.1,1,,,,,,
P1ILV2040  ,3,0.42,21.83,4.43,IHS3_1247 ,IHS3_1247 -> IDT893  ,54.57,11.08,151243.6,1,,,,,,
P1ILV2041  ,1,0.42,3.67,0.75,IHS2_1247 ,IHS2_1247 -> IDT1528 ,9.18,1.86,25193.33,1,,,,,,
P1ILV2042  ,3,0.42,28.28,5.74,IHS1_1247 ,IHS1_1247 -> IDT1289 ,70.71,14.36,190760.2,1,,,,,,
P1ILV2043  ,1,0.42,4.23,0.86,IHS3_1247 ,IHS3_1247 -> IDT960  ,10.57,2.15,29006.49,2,,,,,,
P1ILV2044  ,3,0.42,22.67,7.45,IHS2_1247 ,IHS2_1247 -> IDT898  ,56.67,18.63,372304.8,1,,,,,,
P1ILV2045  ,1,0.42,5.3,1.08,IHS2_1247 ,IHS2_1247 -> IDT785  ,13.26,2.69,47437.83,2,,,,,,
P1ILV2046  ,3,0.42,291.2,59.13,IHS3_1247 ,IHS3_1247 -> IDT1153 ,727.99,147.82,2711359,1,,,,,,
P1ILV2047  ,1,0.42,3.01,0.61,IHS3_1247 ,IHS3_1247 -> IDT893  ,7.52,1.53,22308.79,1,,,,,,
P1ILV2048  ,1,0.42,3.52,0.72,IHS4_1247 ,IHS4_1247 -> IDT275  ,8.81,1.79,24187.38,1,,,,,,
P1ILV2049  ,1,0.42,4.14,1.36,IHS2_1247 ,IHS2_1247 -> IDT1106 ,10.35,3.4,48956.64,1,,,,,,
P1ILV2050  ,3,0.42,87.24,28.67,IHS3_1247 ,IHS3_1247 -> IDT960  ,218.1,71.68,597519.1,1,,,,,,
P1ILV2051  ,3,0.42,50.4,10.24,IHS2_1247 ,IHS2_1247 -> IDT486  ,126.01,25.59,553619.1,1,,,,,,
P1ILV2052  ,3,0.42,39.07,7.93,IHS2_1247 ,IHS2_1247 -> IDT1528 ,97.67,19.83,289721.2,1,,,,,,
P1ILV2053  ,3,0.42,60.8,12.35,IHS1_1247 ,IHS1_1247 -> IDT1478 ,152,30.87,692054.9,1,,,,,,
P1ILV2054  ,3,0.42,56.38,18.53,IHS1_1247 ,IHS1_1247 -> IDT1289 ,140.96,46.33,926122.3,1,,,,,,
P1ILV2055  ,3,0.42,44.96,14.78,IHS3_1247 ,IHS3_1247 -> IDT960  ,112.41,36.95,738522.1,1,,,,,,
P1ILV2056  ,1,0.42,3.65,0.74,IHS3_1247 ,IHS3_1247 -> IDT960  ,9.13,1.85,25065.22,1,,,,,,
P1ILV2057  ,1,0.42,4.14,1.36,IHS2_1247 ,IHS2_1247 -> IDT898  ,10.35,3.4,16986.92,1,,,,,,
P1ILV2058  ,3,0.42,29.67,6.02,IHS4_1247 ,IHS4_1247 -> IDT275  ,74.18,15.06,265360.8,16,,,,,,
P1ILV2059  ,3,0.42,28.07,9.23,IHS3_1247 ,IHS3_1247 -> IDT960  ,70.17,23.06,192243.9,1,,,,,,
P1ILV2060  ,1,0.42,5.08,1.03,IHS2_1247 ,IHS2_1247 -> IDT785  ,12.7,2.58,45444.05,2,,,,,,
P1ILV2061  ,3,0.42,59.52,19.56,IHS1_1247 ,IHS1_1247 -> IDT1478 ,148.8,48.91,977646.2,1,,,,,,
P1ILV2062  ,1,0.42,13.54,4.45,IHS3_1247 ,IHS3_1247 -> IDT960  ,33.84,11.12,92722.84,1,,,,,,
P1ILV2063  ,3,0.42,20.7,4.2,IHS0_1247 ,IHS0_1247 -> IDT740  ,51.74,10.51,153494.8,1,,,,,,
P1ILV2064  ,3,0.42,92.68,18.82,IHS3_1247 ,IHS3_1247 -> IDT893  ,231.69,47.05,1160727,1,,,,,,
P1ILV2065  ,3,0.42,88.04,17.88,IHS4_1247 ,IHS4_1247 -> IDT1687 ,220.1,44.69,1004810,1,,,,,,
P1ILV2066  ,1,0.42,4.14,1.36,IHS3_1247 ,IHS3_1247 -> IDT960  ,10.35,3.4,45182.24,1,,,,,,
P1ILV2067  ,1,0.42,3.82,0.78,IHS3_1247 ,IHS3_1247 -> IDT1334 ,9.56,1.94,26242.4,2,,,,,,
P1ILV2068  ,1,0.42,7.14,1.45,IHS4_1247 ,IHS4_1247 -> IDT275  ,17.84,3.62,63836.86,3,,,,,,
P1ILV2069  ,1,0.42,2.16,0.44,IHS0_1247 ,IHS0_1247 -> IDT620  ,5.39,1.09,23791.21,1,,,,,,
P1ILV2070  ,3,0.42,31.97,10.51,IHS3_1247 ,IHS3_1247 -> IDT960  ,79.93,26.27,218980.5,1,,,,,,
P1ILV2071  ,3,0.42,35.44,7.2,IHS2_1247 ,IHS2_1247 -> IDT1528 ,88.6,17.99,262832.3,1,,,,,,
P1ILV2072  ,1,0.42,1.54,0.31,IHS1_1247 ,IHS1_1247 -> IDT1289 ,3.84,0.78,11394.18,1,,,,,,
P1ILV2073  ,1,0.42,4.13,0.84,IHS1_1247 ,IHS1_1247 -> IDT1478 ,10.33,2.1,30646.41,1,,,,,,
P1ILV2074  ,1,0.42,4.14,1.36,IHS1_1247 ,IHS1_1247 -> IDT1289 ,10.35,3.4,21675.58,1,,,,,,
P1ILV2075  ,1,0.42,4.14,1.36,IHS4_1247 ,IHS4_1247 -> IDT275  ,10.35,3.4,43956.41,1,,,,,,
P1ILV2076  ,3,0.42,30.56,10.04,IHS3_1247 ,IHS3_1247 -> IDT960  ,76.4,25.11,209318,1,,,,,,
P1ILV2077  ,1,0.42,3.3,0.67,IHS1_1247 ,IHS1_1247 -> IDT1478 ,8.26,1.68,22673.12,1,,,,,,
P1ILV2078  ,3,0.42,25.51,8.38,IHS1_1247 ,IHS1_1247 -> IDT1289 ,63.77,20.96,174716.2,1,,,,,,
P1ILV2079  ,1,0.42,3.98,0.81,IHS3_1247 ,IHS3_1247 -> IDT960  ,9.96,2.02,27334.18,2,,,,,,
P1ILV2080  ,1,0.42,4.14,1.36,IHS2_1247 ,IHS2_1247 -> IDT1106 ,10.35,3.4,49610.5,1,,,,,,
