Code,NodeA,NodeB,NomV,Len,Equip,R,X,C,R0,X0,C0,Imax,Status,Phases,PhasesV,PhasesVI,Subest,Feeder,
L(R:P1RLV4324-RDT2530LV)     ,RDT2530LV ,P1RLV4324 ,0.42  ,0.051  ,1P_OH_CU_4_Ionic_0_416_0               ,0.04255 ,0.00518 ,2.78748   ,0.10362 ,0.06413  ,0.19238  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4325-RDT2531LV)     ,RDT2531LV ,P1RLV4325 ,0.42  ,0.039  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03204 ,0.00390 ,2.09879   ,0.07802 ,0.04828  ,0.14485  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4326-RDT2532LV)     ,RDT2532LV ,P1RLV4326 ,0.42  ,0.009  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00716 ,0.00087 ,0.46873   ,0.01742 ,0.01078  ,0.03235  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4327-RDT2533LV)     ,RDT2533LV ,P1RLV4327 ,0.42  ,0.047  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03949 ,0.00480 ,2.58689   ,0.09616 ,0.05951  ,0.17853  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4328-RDT2534LV)     ,RDT2534LV ,P1RLV4328 ,0.42  ,0.032  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02652 ,0.00323 ,1.73754   ,0.06459 ,0.03997  ,0.11992  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4330-RDT2535LV)     ,RDT2535LV ,P1RLV4330 ,0.42  ,0.112  ,1P_OH_CU_4_Ionic_0_416_0               ,0.09290 ,0.01130 ,6.08561   ,0.22622 ,0.14000  ,0.42000  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4329-RDM4310)       ,RDM4310   ,P1RLV4329 ,0.42  ,0.036  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02995 ,0.00364 ,1.96197   ,0.07293 ,0.04513  ,0.13540  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:RDM4310-RDT2535LV)       ,RDT2535LV ,RDM4310   ,0.42  ,0.020  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01629 ,0.00198 ,1.06712   ,0.03967 ,0.02455  ,0.07365  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4331-RDT2536LV)     ,RDT2536LV ,P1RLV4331 ,0.42  ,0.042  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03532 ,0.00430 ,2.31363   ,0.08600 ,0.05322  ,0.15967  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4334-RDT2537LV)     ,RDT2537LV ,P1RLV4334 ,0.42  ,0.021  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01754 ,0.00213 ,1.14925   ,0.04272 ,0.02644  ,0.07931  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4332-RDM4313)       ,RDM4313   ,P1RLV4332 ,0.42  ,0.027  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02217 ,0.00270 ,1.45241   ,0.05399 ,0.03341  ,0.10024  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:RDM4313-RDT2537LV)       ,RDT2537LV ,RDM4313   ,0.42  ,0.012  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01027 ,0.00125 ,0.67288   ,0.02501 ,0.01548  ,0.04644  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4335-RDM4315)       ,RDM4315   ,P1RLV4335 ,0.42  ,0.019  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01618 ,0.00197 ,1.05994   ,0.03940 ,0.02438  ,0.07315  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:RDM4315-RDT2537LV)       ,RDT2537LV ,RDM4315   ,0.42  ,0.012  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01006 ,0.00122 ,0.65903   ,0.02450 ,0.01516  ,0.04548  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4333-RDT2538LV)     ,RDT2538LV ,P1RLV4333 ,0.42  ,0.021  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01775 ,0.00216 ,1.16249   ,0.04321 ,0.02674  ,0.08023  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4336-RDT2539LV)     ,RDT2539LV ,P1RLV4336 ,0.42  ,0.063  ,1P_OH_CU_4_Ionic_0_416_0               ,0.05273 ,0.00642 ,3.45432   ,0.12841 ,0.07947  ,0.23840  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4337-RDT2539LV)     ,RDT2539LV ,P1RLV4337 ,0.42  ,0.036  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03018 ,0.00367 ,1.97688   ,0.07349 ,0.04548  ,0.13643  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4338-RDT2539LV)     ,RDT2539LV ,P1RLV4338 ,0.42  ,0.038  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03178 ,0.00387 ,2.08183   ,0.07739 ,0.04789  ,0.14368  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4339-RDT2540LV)     ,RDT2540LV ,P1RLV4339 ,0.42  ,0.022  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01846 ,0.00225 ,1.20916   ,0.04495 ,0.02782  ,0.08345  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4340-RDT2541LV)     ,RDT2541LV ,P1RLV4340 ,0.42  ,0.014  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01142 ,0.00139 ,0.74792   ,0.02780 ,0.01721  ,0.05162  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4341-RDT2542LV)     ,RDT2542LV ,P1RLV4341 ,0.42  ,0.050  ,1P_OH_CU_4_Ionic_0_416_0               ,0.04189 ,0.00510 ,2.74409   ,0.10200 ,0.06313  ,0.18938  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4344-RDM4325)       ,RDM4325   ,P1RLV4344 ,0.42  ,0.008  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00677 ,0.00082 ,0.44355   ,0.01649 ,0.01020  ,0.03061  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4342-RDM4323)       ,RDM4323   ,P1RLV4342 ,0.42  ,0.052  ,1P_OH_CU_4_Ionic_0_416_0               ,0.04351 ,0.00529 ,2.85009   ,0.10594 ,0.06557  ,0.19670  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4343-RDM4324)       ,RDM4324   ,P1RLV4343 ,0.42  ,0.025  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02100 ,0.00256 ,1.37595   ,0.05115 ,0.03165  ,0.09496  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:RDM4323-RDM4324)         ,RDM4323   ,RDM4324   ,0.42  ,0.009  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00735 ,0.00089 ,0.48121   ,0.01789 ,0.01107  ,0.03321  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:RDM4323-RDM4325)         ,RDM4325   ,RDM4323   ,0.42  ,0.007  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00569 ,0.00069 ,0.37271   ,0.01385 ,0.00857  ,0.02572  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:RDM4325-RDT2543LV)       ,RDT2543LV ,RDM4325   ,0.42  ,0.004  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00341 ,0.00042 ,0.22348   ,0.00831 ,0.00514  ,0.01542  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4345-RDM4326)       ,RDM4326   ,P1RLV4345 ,0.42  ,0.020  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01669 ,0.00203 ,1.09365   ,0.04065 ,0.02516  ,0.07548  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:RDM4326-RDT2543LV)       ,RDT2543LV ,RDM4326   ,0.42  ,0.039  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03235 ,0.00394 ,2.11909   ,0.07877 ,0.04875  ,0.14625  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4346-RDT2544LV)     ,RDT2544LV ,P1RLV4346 ,0.42  ,0.055  ,1P_OH_CU_4_Ionic_0_416_0               ,0.04546 ,0.00553 ,2.97827   ,0.11071 ,0.06851  ,0.20554  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4347-RDT2545LV)     ,RDT2545LV ,P1RLV4347 ,0.42  ,0.023  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01936 ,0.00236 ,1.26806   ,0.04714 ,0.02917  ,0.08751  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4348-RDT2546LV)     ,RDT2546LV ,P1RLV4348 ,0.42  ,0.079  ,1P_OH_CU_4_Ionic_0_416_0               ,0.06601 ,0.00803 ,4.32454   ,0.16075 ,0.09949  ,0.29846  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4350-RDM4331)       ,RDM4331   ,P1RLV4350 ,0.42  ,0.120  ,1P_OH_CU_4_Ionic_0_416_0               ,0.09991 ,0.01216 ,6.54501   ,0.24329 ,0.15057  ,0.45170  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4352-RDM4331)       ,RDM4331   ,P1RLV4352 ,0.42  ,0.095  ,1P_OH_CU_4_Ionic_0_416_0               ,0.07891 ,0.00960 ,5.16965   ,0.19217 ,0.11893  ,0.35678  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4353-RDM4331)       ,RDM4331   ,P1RLV4353 ,0.42  ,0.041  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03384 ,0.00412 ,2.21688   ,0.08241 ,0.05100  ,0.15300  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:RDM4331-RDT2548LV)       ,RDT2548LV ,RDM4331   ,0.42  ,0.016  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01298 ,0.00158 ,0.85054   ,0.03162 ,0.01957  ,0.05870  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4351-RDM4332)       ,RDM4332   ,P1RLV4351 ,0.42  ,0.103  ,1P_OH_CU_4_Ionic_0_416_0               ,0.08569 ,0.01043 ,5.61346   ,0.20867 ,0.12914  ,0.38741  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:RDM4332-RDT2548LV)       ,RDT2548LV ,RDM4332   ,0.42  ,0.037  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03037 ,0.00370 ,1.98943   ,0.07395 ,0.04577  ,0.13730  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4354-RDT2549LV)     ,RDT2549LV ,P1RLV4354 ,0.42  ,0.019  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01570 ,0.00191 ,1.02882   ,0.03824 ,0.02367  ,0.07100  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4355-RDT2550LV)     ,RDT2550LV ,P1RLV4355 ,0.42  ,0.069  ,1P_OH_CU_4_Ionic_0_416_0               ,0.05698 ,0.00693 ,3.73261   ,0.13875 ,0.08587  ,0.25760  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4356-RDT2551LV)     ,RDT2551LV ,P1RLV4356 ,0.42  ,0.015  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01275 ,0.00155 ,0.83510   ,0.03104 ,0.01921  ,0.05763  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4368-RDT2551LV)     ,RDT2551LV ,P1RLV4368 ,0.42  ,0.015  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01275 ,0.00155 ,0.83510   ,0.03104 ,0.01921  ,0.05763  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4359-RDT2552LV)     ,RDT2552LV ,P1RLV4359 ,0.42  ,0.023  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01908 ,0.00232 ,1.25002   ,0.04647 ,0.02876  ,0.08627  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4357-RDM4339)       ,RDM4339   ,P1RLV4357 ,0.42  ,0.014  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01125 ,0.00137 ,0.73730   ,0.02741 ,0.01696  ,0.05088  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:RDM4339-RDT2552LV)       ,RDT2552LV ,RDM4339   ,0.42  ,0.039  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03268 ,0.00398 ,2.14116   ,0.07959 ,0.04926  ,0.14777  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4360-RDM4341)       ,RDM4341   ,P1RLV4360 ,0.42  ,0.052  ,1P_OH_CU_4_Ionic_0_416_0               ,0.04300 ,0.00523 ,2.81707   ,0.10472 ,0.06481  ,0.19442  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:RDM4341-RDT2552LV)       ,RDT2552LV ,RDM4341   ,0.42  ,0.038  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03189 ,0.00388 ,2.08909   ,0.07766 ,0.04806  ,0.14418  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4358-RDT2553LV)     ,RDT2553LV ,P1RLV4358 ,0.42  ,0.001  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00083 ,0.00010 ,0.05448   ,0.00203 ,0.00125  ,0.00376  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4361-RDT2554LV)     ,RDT2554LV ,P1RLV4361 ,0.42  ,0.035  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02891 ,0.00352 ,1.89386   ,0.07040 ,0.04357  ,0.13070  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4362-RDT2555LV)     ,RDT2555LV ,P1RLV4362 ,0.42  ,0.075  ,1P_OH_CU_4_Ionic_0_416_0               ,0.06271 ,0.00763 ,4.10782   ,0.15270 ,0.09450  ,0.28350  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4363-RDT2556LV)     ,RDT2556LV ,P1RLV4363 ,0.42  ,0.038  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03140 ,0.00382 ,2.05679   ,0.07646 ,0.04732  ,0.14195  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4364-RDT2556LV)     ,RDT2556LV ,P1RLV4364 ,0.42  ,0.059  ,1P_OH_CU_4_Ionic_0_416_0               ,0.04910 ,0.00597 ,3.21628   ,0.11956 ,0.07399  ,0.22197  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4365-RDT2556LV)     ,RDT2556LV ,P1RLV4365 ,0.42  ,0.055  ,1P_OH_CU_4_Ionic_0_416_0               ,0.04571 ,0.00556 ,2.99475   ,0.11132 ,0.06889  ,0.20668  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4366-RDT2557LV)     ,RDT2557LV ,P1RLV4366 ,0.42  ,0.036  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01967 ,0.00365 ,1.92235   ,0.06056 ,0.04700  ,0.14100  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4367-RDT2557LV)     ,RDT2557LV ,P1RLV4367 ,0.42  ,0.036  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01967 ,0.00365 ,1.92235   ,0.06056 ,0.04700  ,0.14100  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4369-RDT2558LV)     ,RDT2558LV ,P1RLV4369 ,0.42  ,0.001  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00054 ,0.00010 ,0.05281   ,0.00166 ,0.00129  ,0.00387  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4370-RDT2559LV)     ,RDT2559LV ,P1RLV4370 ,0.42  ,0.087  ,1P_OH_CU_4_Ionic_0_416_0               ,0.07210 ,0.00877 ,4.72297   ,0.17556 ,0.10865  ,0.32595  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4371-RDT2560LV)     ,RDT2560LV ,P1RLV4371 ,0.42  ,0.001  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00083 ,0.00010 ,0.05448   ,0.00203 ,0.00125  ,0.00376  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4372-RDT2561LV)     ,RDT2561LV ,P1RLV4372 ,0.42  ,0.029  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02442 ,0.00297 ,1.59963   ,0.05946 ,0.03680  ,0.11040  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4373-RDT2562LV)     ,RDT2562LV ,P1RLV4373 ,0.42  ,0.052  ,1P_OH_CU_4_Ionic_0_416_0               ,0.04337 ,0.00528 ,2.84098   ,0.10561 ,0.06536  ,0.19607  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4374-RDM4355)       ,RDM4355   ,P1RLV4374 ,0.42  ,0.101  ,1P_OH_CU_4_Ionic_0_416_0               ,0.08395 ,0.01021 ,5.49929   ,0.20442 ,0.12651  ,0.37953  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:RDM4355-RDT2563LV)       ,RDT2563LV ,RDM4355   ,0.42  ,0.019  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01619 ,0.00197 ,1.06054   ,0.03942 ,0.02440  ,0.07319  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4375-RDM4356)       ,RDM4356   ,P1RLV4375 ,0.42  ,0.075  ,1P_OH_CU_4_Ionic_0_416_0               ,0.06218 ,0.00757 ,4.07364   ,0.15143 ,0.09371  ,0.28114  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:RDM4356-RDT2563LV)       ,RDT2563LV ,RDM4356   ,0.42  ,0.019  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01620 ,0.00197 ,1.06106   ,0.03944 ,0.02441  ,0.07323  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4377-RDT2564LV)     ,RDT2564LV ,P1RLV4377 ,0.42  ,0.081  ,1P_OH_CU_4_Ionic_0_416_0               ,0.06751 ,0.00821 ,4.42251   ,0.16440 ,0.10174  ,0.30522  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4376-RDM4357)       ,RDM4357   ,P1RLV4376 ,0.42  ,0.071  ,1P_OH_CU_4_Ionic_0_416_0               ,0.05885 ,0.00716 ,3.85496   ,0.14330 ,0.08868  ,0.26605  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:RDM4357-RDT2564LV)       ,RDT2564LV ,RDM4357   ,0.42  ,0.019  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01620 ,0.00197 ,1.06109   ,0.03944 ,0.02441  ,0.07323  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4378-RDM4359)       ,RDM4359   ,P1RLV4378 ,0.42  ,0.053  ,1P_OH_CU_4_Ionic_0_416_0               ,0.04436 ,0.00540 ,2.90589   ,0.10802 ,0.06685  ,0.20055  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:RDM4359-RDT2564LV)       ,RDT2564LV ,RDM4359   ,0.42  ,0.039  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03239 ,0.00394 ,2.12160   ,0.07886 ,0.04881  ,0.14642  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4379-RDT2565LV)     ,RDT2565LV ,P1RLV4379 ,0.42  ,0.021  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01762 ,0.00214 ,1.15428   ,0.04291 ,0.02655  ,0.07966  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4380-RDT2565LV)     ,RDT2565LV ,P1RLV4380 ,0.42  ,0.022  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01860 ,0.00226 ,1.21833   ,0.04529 ,0.02803  ,0.08408  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4381-RDT2565LV)     ,RDT2565LV ,P1RLV4381 ,0.42  ,0.015  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01273 ,0.00155 ,0.83375   ,0.03099 ,0.01918  ,0.05754  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4382-RDT2566LV)     ,RDT2566LV ,P1RLV4382 ,0.42  ,0.072  ,1P_OH_CU_4_Ionic_0_416_0               ,0.05961 ,0.00725 ,3.90506   ,0.14516 ,0.08984  ,0.26951  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4383-RDT2566LV)     ,RDT2566LV ,P1RLV4383 ,0.42  ,0.066  ,1P_OH_CU_4_Ionic_0_416_0               ,0.05490 ,0.00668 ,3.59628   ,0.13368 ,0.08273  ,0.24820  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4384-RDT2567LV)     ,RDT2567LV ,P1RLV4384 ,0.42  ,0.033  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02749 ,0.00334 ,1.80068   ,0.06694 ,0.04142  ,0.12427  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4385-RDT2568LV)     ,RDT2568LV ,P1RLV4385 ,0.42  ,0.024  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02027 ,0.00247 ,1.32755   ,0.04935 ,0.03054  ,0.09162  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
L(R:P1RLV4386-RDT2569LV)     ,RDT2569LV ,P1RLV4386 ,0.42  ,0.023  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01929 ,0.00235 ,1.26353   ,0.04697 ,0.02907  ,0.08720  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS0_1247 ,RHS0_1247 -> RDT1948 ,
